casename,num_drop,volume[ml],RoI
office4_0_0,5330.4,3.4718397359999995e-05,161.52727272727273
office4_0_164_aout,5531.8,4.262749754e-05,167.63030303030305
office4_0_164_bout,5884.6,5.134325911999999e-05,178.3212121212121
office4_0_246_aout,5732.0,3.881684752e-05,173.6969696969697
office4_0_246_bout,5577.6,3.1513141200000004e-05,169.01818181818183
office4_0_82_aout,5946.4,6.004360912e-05,180.1939393939394
office4_0_82_bout,5089.2,2.7450062573999997e-05,154.21818181818185
office4_360_0,5564.4,5.3432328e-05,168.61818181818182
office4_360_164_aout,5590.8,5.4293786520000005e-05,169.4181818181818
office4_360_164_bout,5654.0,4.1383335700000004e-05,171.33333333333331
office4_360_246_aout,4901.8,3.149723306e-05,148.53939393939396
office4_360_246_bout,5301.6,3.725743118e-05,160.65454545454546
office4_360_82_aout,5940.4,4.7571597300000004e-05,180.01212121212123
office4_360_82_bout,4735.8,3.957291614e-05,143.5090909090909
office4_660_0,5818.8,3.956039546e-05,176.3272727272727
office4_660_164_aout,5760.4,4.329036346e-05,174.55757575757576
office4_660_164_bout,5355.4,3.1344267343999996e-05,162.2848484848485
office4_660_246_aout,4937.8,3.8993066499999996e-05,149.63030303030303
office4_660_246_bout,5728.4,5.8355900560000005e-05,173.5878787878788
office4_660_82_aout,4497.8,4.423328864e-05,136.2969696969697
office4_660_82_bout,4875.0,3.879202832e-05,147.7272727272727
office4_960_0,5107.6,3.888850015400001e-05,154.77575757575755
office4_960_164_aout,5427.4,4.8732547300000005e-05,164.46666666666667
office4_960_164_bout,4978.2,2.902106318e-05,150.85454545454544
office4_960_246_aout,4709.6,4.06442432e-05,142.71515151515152
office4_960_246_bout,4965.0,4.6033151939999995e-05,150.45454545454547
office4_960_82_aout,4777.8,4.9741013559999996e-05,144.7818181818182
office4_960_82_bout,5819.0,4.644056754e-05,176.33333333333331
office3_0_0,4394.4,2.8604130059999997e-05,133.16363636363636
office3_0_164_aout,5171.8,4.079959144e-05,156.7212121212121
office3_0_164_bout,3693.0,3.252381592e-05,111.90909090909092
office3_0_246_aout,4487.8,3.5047925839999994e-05,135.9939393939394
office3_0_246_bout,4645.2,4.00247529e-05,140.76363636363638
office3_0_82_aout,4171.2,3.3281943260000004e-05,126.4
office3_0_82_bout,3562.6,2.9944838000000002e-05,107.95757575757575
office3_360_0,5479.8,3.7775983939999996e-05,166.05454545454546
office3_360_164_aout,4760.2,4.6959608139999996e-05,144.24848484848485
