casename,num_drop,volume[ml],RoI
office10_0_0_A,4491,4.53001776e-05,106.92857142857143
office10_0_164_aout_A,7250,5.11925864e-05,172.61904761904762
office10_0_164_bout_A,2676,1.50452097e-05,63.714285714285715
office10_0_246_aout_A,6492,3.25849833e-05,154.57142857142858
office10_0_246_bout_A,2433,2.73534806e-05,57.92857142857143
office10_0_82_aout_A,3960,1.24869548e-05,94.28571428571429
office10_0_82_bout_A,2664,1.3375894e-05,63.42857142857143
office10_360_0_A,7105,2.97934821e-05,169.16666666666666
office10_360_164_aout_A,3823,1.0790779e-05,91.02380952380952
office10_360_164_bout_A,1396,3.19794453e-05,33.23809523809524
office10_360_246_aout_A,4327,1.93192209e-05,103.02380952380952
office10_360_246_bout_A,3363,6.04956003e-05,80.07142857142857
office10_360_82_aout_A,1585,5.35205945e-05,37.73809523809524
office10_360_82_bout_A,3192,8.61887111e-06,76.0
office10_660_0_A,1688,1.55091948e-05,40.19047619047619
office10_660_164_aout_A,4248,2.60190227e-05,101.14285714285714
office10_660_164_bout_A,4492,5.53535501e-05,106.95238095238095
office10_660_246_aout_A,3441,4.22410048e-05,81.92857142857143
office10_660_246_bout_A,1051,7.10417817e-06,25.023809523809526
office10_660_82_aout_A,3004,3.03037305e-05,71.52380952380952
office10_660_82_bout_A,649,2.31800204e-05,15.452380952380953
office10_960_0_A,3617,5.63519898e-05,86.11904761904762
office10_960_164_aout_A,5727,2.41842554e-05,136.35714285714286
office10_960_164_bout_A,3270,4.02813494e-05,77.85714285714286
office10_960_246_aout_A,5393,8.12719663e-05,128.4047619047619
office10_960_246_bout_A,6629,6.95346898e-05,157.83333333333334
office10_960_82_aout_A,3969,7.09617743e-05,94.5
office10_960_82_bout_A,4209,8.10031706e-05,100.21428571428571
office10_0_0_B,1971,2.07107059e-05,46.92857142857143
office10_0_164_aout_B,6680,3.17265694e-05,159.04761904761904
office10_0_164_bout_B,6010,4.89847371e-05,143.0952380952381
office10_0_246_aout_B,5283,3.48506437e-05,125.78571428571429
office10_0_246_bout_B,6986,6.27131521e-05,166.33333333333334
office10_0_82_aout_B,4251,5.2955078e-05,101.21428571428571
office10_0_82_bout_B,1946,4.35716938e-05,46.333333333333336
office10_360_0_B,3039,4.03370213e-05,72.35714285714286
office10_360_164_aout_B,1008,3.44604596e-05,24.0
office10_360_164_bout_B,1690,1.19726101e-05,40.23809523809524
office10_360_246_aout_B,689,5.01704835e-06,16.404761904761905
office10_360_246_bout_B,4990,6.38760466e-05,118.80952380952381
office10_360_82_aout_B,937,3.44343898e-05,22.30952380952381
office10_360_82_bout_B,3114,2.62944213e-05,74.14285714285714
office10_660_0_B,1259,2.09719074e-05,29.976190476190474
office10_660_164_aout_B,3439,3.3876091e-05,81.88095238095238
office10_660_164_bout_B,3140,1.81060623e-05,74.76190476190476
office10_660_246_aout_B,1712,5.3075295e-05,40.76190476190476
office10_660_246_bout_B,1006,8.55654162e-06,23.952380952380953
office10_660_82_aout_B,855,7.88389389e-06,20.357142857142858
office10_660_82_bout_B,1824,2.45075735e-05,43.42857142857143
office10_960_0_B,5678,5.95054444e-05,135.1904761904762
office10_960_164_aout_B,2980,5.3134052e-05,70.95238095238095
office10_960_164_bout_B,3649,3.40483639e-05,86.88095238095238
office10_960_246_aout_B,4402,3.70601156e-05,104.80952380952381
office10_960_246_bout_B,6823,0.000102994069,162.45238095238096
office10_960_82_aout_B,5065,7.32921253e-05,120.5952380952381
office10_960_82_bout_B,6448,0.000111220274,153.52380952380952
office10_0_0_C,5335,1.84018445e-05,127.02380952380952
office10_0_164_aout_C,4574,5.56287523e-05,108.9047619047619
office10_0_164_bout_C,7685,3.79249432e-05,182.97619047619048
