casename,num_drop,volume[ml],RoI
office1_0_0,4651.6,3.4950769072e-05,140.95757575757574
office1_0_123_aout,4666.0,2.8156205000000004e-05,141.39393939393938
office1_0_123_bout,4913.2,3.1352533368e-05,148.88484848484848
office1_0_164_aout,4362.4,3.9849206580000004e-05,132.1939393939394
office1_0_164_bout,4039.6,2.1522528824000003e-05,122.41212121212122
office1_0_205_aout,5081.6,4.9643433519999994e-05,153.98787878787877
office1_0_205_bout,4494.0,3.780042314e-05,136.1818181818182
office1_0_246_aout,5576.4,4.3301798080000006e-05,168.98181818181817
office1_0_246_bout,5192.6,3.262512345e-05,157.35151515151514
office1_0_41_aout,5001.0,2.7638188840000002e-05,151.54545454545456
office1_0_41_bout,4871.6,2.681542354e-05,147.62424242424242
office1_0_82_aout,4671.4,4.019193575e-05,141.55757575757576
office1_0_82_bout,4748.0,3.3209248976e-05,143.87878787878788
office1_660_0,2804.2,2.1059112714e-05,84.97575757575757
office1_660_123_aout,3343.8,2.2263324902e-05,101.32727272727273
office1_660_123_bout,4132.8,4.1081732185999996e-05,125.23636363636365
office1_660_164_aout,2165.6,2.9413979079999998e-05,65.62424242424242
office1_660_164_bout,2594.4,2.3356424574000003e-05,78.61818181818182
office1_660_205_aout,1544.4,2.0572398177999997e-05,46.8
office1_660_205_bout,3840.6,3.4801859758e-05,116.38181818181818
office1_660_246_aout,3954.2,3.0091738694000005e-05,119.82424242424243
office1_660_246_bout,3770.2,2.2607304718e-05,114.24848484848482
office1_660_41_aout,3874.4,2.8915457813999997e-05,117.40606060606062
office1_660_41_bout,2695.0,2.5697365166000002e-05,81.66666666666666
office1_660_82_aout,1920.2,1.26160192e-05,58.18787878787877
office1_660_82_bout,4505.6,3.2834098612e-05,136.53333333333336
office1_960_0,3250.6,2.4949264099999995e-05,98.5030303030303
office1_960_123_aout,4637.8,4.760951079999999e-05,140.53939393939396
office1_960_123_bout,3523.4,4.67911894e-05,106.76969696969695
office1_960_164_aout,2946.2,2.4373294935999995e-05,89.27878787878788
office1_960_164_bout,3307.4,2.959706088e-05,100.22424242424242
office1_960_205_aout,3325.8,3.371719504e-05,100.78181818181818
office1_960_205_bout,3411.6,3.0909893383999996e-05,103.3818181818182
office1_960_246_aout,4597.4,3.4069548580000004e-05,139.3151515151515
office1_960_246_bout,5228.4,5.827192286399999e-05,158.43636363636367
office1_960_41_aout,3162.0,4.1553362134e-05,95.81818181818181
office1_960_41_bout,4350.8,3.5554437639999996e-05,131.84242424242424
office1_960_82_aout,3752.0,2.90306867e-05,113.6969696969697
office1_960_82_bout,4724.6,4.311651426e-05,143.169696969697
office5_0_0,3043.8,2.9130094928e-05,92.23636363636363
office5_0_164_aout,2574.4,2.743655222e-05,78.01212121212122
office5_0_164_bout,3666.0,3.9078756844e-05,111.0909090909091
office5_0_246_aout,3437.8,3.125680868e-05,104.17575757575757
office5_0_246_bout,3018.6,2.444473758e-05,91.47272727272727
office5_0_82_aout,2182.4,2.0327035284e-05,66.13333333333333
office5_0_82_bout,2121.0,1.6895566388e-05,64.27272727272728
office5_360_0,1267.2,2.1610811244e-05,38.4
office5_360_164_aout,2790.2,1.8299711505999997e-05,84.55151515151513
office5_360_164_bout,3617.8,4.3373888253999996e-05,109.63030303030303
office5_360_246_aout,2463.6,4.10666864e-05,74.65454545454546
office5_360_246_bout,3371.0,4.3812586476e-05,102.15151515151516
office5_360_82_aout,2299.0,2.845245616e-05,69.66666666666667
office5_360_82_bout,2640.4,2.302269413e-05,80.01212121212122
office5_660_0,3566.4,4.47992763e-05,108.07272727272728
office5_660_164_aout,3567.0,5.145215256e-05,108.0909090909091
office5_660_164_bout,5116.0,6.1004473540000005e-05,155.03030303030303
office5_660_246_aout,4132.4,8.020840652e-05,125.2242424242424
office5_660_246_bout,4651.8,6.239300856e-05,140.96363636363634
office5_660_82_aout,3508.8,4.80611583e-05,106.32727272727273
office5_660_82_bout,3254.8,4.673368674e-05,98.63030303030305
office5_960_0,3527.0,4.7062123306000004e-05,106.87878787878788
office5_960_164_aout,4170.8,6.818209476000001e-05,126.3878787878788
office5_960_164_bout,4893.4,6.0064377280000006e-05,148.28484848484848
office5_960_246_aout,5074.2,6.86383151e-05,153.76363636363635
office5_960_246_bout,4944.2,6.603747752e-05,149.8242424242424
office5_960_82_aout,4496.8,5.376709669999999e-05,136.26666666666668
office5_960_82_bout,4751.6,5.1963920120000005e-05,143.98787878787877
office22_0_0,2829.6,2.0118362952e-05,51.21447963800905
office22_0_164_aout,2975.2,1.6023215906e-05,53.84977375565611
office22_0_164_bout,2567.8,2.885028935e-05,46.47601809954752
office22_0_246_aout,3226.4,3.1292382300000004e-05,58.396380090497736
office22_0_246_bout,3743.0,2.807529782e-05,67.74660633484163
office22_0_82_aout,3394.2,2.1375546199999998e-05,61.43348416289594
office22_0_82_bout,3676.8,2.2075873700000004e-05,66.54841628959278
