casename,num_drop,volume[ml],RoI
office1_0_0,4638.8,3.4917314232000004e-05,140.56969696969696
office1_0_123_aout,4661.0,2.8154754899999995e-05,141.24242424242422
office1_0_123_bout,4736.4,3.1241086428e-05,143.52727272727273
office1_0_164_aout,4354.4,3.984265968000001e-05,131.95151515151514
office1_0_164_bout,3997.4,2.1493304038e-05,121.13333333333333
office1_0_205_aout,5031.4,4.961946216e-05,152.46666666666667
office1_0_205_bout,4481.2,3.775767036e-05,135.7939393939394
office1_0_246_aout,5511.2,4.324377106e-05,167.0060606060606
office1_0_246_bout,5190.8,3.2596959469999996e-05,157.2969696969697
office1_0_41_aout,4920.6,2.75207316e-05,149.1090909090909
office1_0_41_bout,4731.6,2.662220468e-05,143.3818181818182
office1_0_82_aout,4668.2,4.017849997e-05,141.46060606060607
office1_0_82_bout,4742.4,3.3206153055999996e-05,143.7090909090909
office1_660_0,2619.0,2.0944913654000002e-05,79.36363636363636
office1_660_123_aout,3335.4,2.2185485262e-05,101.07272727272728
office1_660_123_bout,3810.6,4.0103235206e-05,115.47272727272727
office1_660_164_aout,2165.6,2.9413979079999998e-05,65.62424242424242
office1_660_164_bout,2501.6,2.312591396e-05,75.80606060606061
office1_660_205_aout,1498.6,2.0360654877999998e-05,45.412121212121214
office1_660_205_bout,3477.2,3.4361205218e-05,105.36969696969697
office1_660_246_aout,3954.0,3.009170277e-05,119.81818181818183
office1_660_246_bout,2284.0,2.0924937418e-05,69.2121212121212
office1_660_41_aout,3733.4,2.8794556853999997e-05,113.13333333333335
office1_660_41_bout,2694.6,2.5697359346000003e-05,81.65454545454546
office1_660_82_aout,1920.2,1.26160192e-05,58.18787878787877
office1_660_82_bout,4381.6,3.2657471812e-05,132.77575757575758
office1_960_0,3248.6,2.4821194879999997e-05,98.44242424242425
office1_960_123_aout,4574.4,4.6376762759999996e-05,138.6181818181818
office1_960_123_bout,3352.4,4.635418738e-05,101.5878787878788
office1_960_164_aout,2923.0,2.3504841555999997e-05,88.57575757575758
office1_960_164_bout,3307.4,2.959706088e-05,100.22424242424242
office1_960_205_aout,3272.0,3.369145744e-05,99.15151515151516
office1_960_205_bout,3225.2,3.0768637224e-05,97.73333333333333
office1_960_246_aout,4597.4,3.4069548580000004e-05,139.3151515151515
office1_960_246_bout,5213.0,5.6377819404e-05,157.96969696969697
office1_960_41_aout,3160.0,4.1297698073999994e-05,95.75757575757575
office1_960_41_bout,4342.0,3.55482178e-05,131.57575757575756
office1_960_82_aout,2508.8,2.7423579e-05,76.02424242424243
office1_960_82_bout,4722.2,4.30625987e-05,143.0969696969697
office6_0_0,2975.2,2.1657028292000002e-05,90.15757575757576
office6_0_164_aout,2673.4,2.759620762e-05,81.01212121212122
office6_0_164_bout,1825.6,1.684493269596e-05,55.32121212121213
office6_0_246_aout,2678.8,1.8640270070000002e-05,81.17575757575757
office6_0_246_bout,2071.0,1.327000765e-05,62.757575757575765
office6_0_82_aout,3014.2,2.0290812616e-05,91.33939393939394
office6_0_82_bout,2208.8,1.558991089e-05,66.93333333333334
office6_360_0,2804.8,1.6686473516e-05,84.99393939393939
office6_360_164_aout,3150.0,2.3083935274e-05,95.45454545454545
office6_360_164_bout,2461.2,2.1916755443599998e-05,74.58181818181818
office6_360_246_aout,2857.0,2.9257610456000004e-05,86.57575757575758
office6_360_246_bout,3286.0,3.063964558e-05,99.57575757575758
office6_360_82_aout,2890.8,2.5516152060000002e-05,87.6
office6_360_82_bout,3250.0,2.4475915099559997e-05,98.48484848484847
office6_660_0,3827.2,6.613807539e-05,115.97575757575757
office6_660_164_aout,3992.8,3.7791239218e-05,120.9939393939394
office6_660_164_bout,3978.4,4.4907931598e-05,120.55757575757575
office6_660_246_aout,4703.8,6.519195637e-05,142.53939393939396
office6_660_246_bout,4548.0,5.3202292739999996e-05,137.8181818181818
office6_660_82_aout,2869.6,3.2677376446e-05,86.95757575757575
office6_660_82_bout,3384.6,4.7186650161999994e-05,102.56363636363638
office6_960_0,4379.4,4.5205173199999995e-05,132.7090909090909
office6_960_164_aout,4238.8,5.058625974000001e-05,128.44848484848484
office6_960_164_bout,4185.0,3.884519976e-05,126.81818181818183
office6_960_246_aout,4389.8,5.835363416e-05,133.02424242424243
office6_960_246_bout,4894.8,5.234559792e-05,148.3272727272727
office6_960_82_aout,3785.2,5.5526327462e-05,114.7030303030303
office6_960_82_bout,3974.0,5.08572157e-05,120.42424242424245
office7_0_0,4503.8,2.679759582e-05,125.10555555555557
office7_0_164_aout,5508.8,5.1991963840000004e-05,153.0222222222222
office7_0_164_bout,4085.8,2.4283962736000002e-05,113.49444444444445
office7_0_246_aout,5544.6,5.7894010380000006e-05,154.01666666666665
office7_0_246_bout,5270.6,3.702119212e-05,146.40555555555557
office7_0_82_aout,4928.2,4.709169918e-05,136.89444444444445
