casename,num_drop,volume[ml],RoI
office15_0_0,2882.6,2.231309734e-05,68.63333333333333
office15_0_164_aout,3080.0,3.111208716e-05,73.33333333333333
office15_0_164_bout,3349.8,4.29228636e-05,79.75714285714287
office15_0_246_aout,4188.4,4.354137564e-05,99.72380952380954
office15_0_246_bout,3567.0,3.2408993956e-05,84.92857142857142
office15_0_82_aout,2894.0,2.7131556286000003e-05,68.9047619047619
office15_0_82_bout,2250.2,1.8752496266e-05,53.57619047619047
office15_360_0,3032.4,2.5452891266e-05,72.2
office15_360_164_aout,2851.6,2.556804994066e-05,67.8952380952381
office15_360_164_bout,3645.6,3.9638658199579396e-05,86.8
office15_360_246_aout,3656.8,2.406304274e-05,87.06666666666668
office15_360_246_bout,3362.8,4.51906458682e-05,80.06666666666668
office15_360_82_aout,1737.8,1.67285815394e-05,41.37619047619047
office15_360_82_bout,2307.4,2.12468793518e-05,54.938095238095244
office15_660_0,3118.8,3.4141797943999996e-05,74.25714285714285
office15_660_164_aout,4039.4,3.0548289028e-05,96.17619047619047
office15_660_164_bout,4012.6,3.72477436142e-05,95.53809523809524
office15_660_246_aout,3133.6,3.499640842e-05,74.60952380952381
office15_660_246_bout,4880.4,6.0004571874e-05,116.2
office15_660_82_aout,3959.6,4.154207506e-05,94.27619047619046
office15_660_82_bout,3279.2,3.4050247816e-05,78.07619047619048
office15_960_0,4415.4,5.5356871959999996e-05,105.12857142857142
office15_960_164_aout,4753.8,4.139844534e-05,113.18571428571427
office15_960_164_bout,5130.0,5.7324644312e-05,122.14285714285715
office15_960_246_aout,5052.8,5.0949057559999996e-05,120.3047619047619
office15_960_246_bout,4088.0,4.9697171899999994e-05,97.33333333333334
office15_960_82_aout,4014.0,4.735501716000001e-05,95.57142857142857
office15_960_82_bout,4631.2,4.2932786798000004e-05,110.26666666666668
office14_0_0,2952.2,2.2661592323999997e-05,70.2904761904762
office14_0_164_aout,3359.2,2.1781920640000003e-05,79.98095238095239
office14_0_164_bout,2811.6,2.7905883508e-05,66.94285714285715
office14_0_246_aout,2588.6,2.18102121e-05,61.633333333333326
office14_0_246_bout,4921.0,5.1087998159999994e-05,117.16666666666666
office14_0_82_aout,2753.4,1.7635321808e-05,65.55714285714286
office14_0_82_bout,3249.2,2.791127006e-05,77.36190476190475
office14_360_0,2747.2,3.08619266308e-05,65.40952380952382
office14_360_164_aout,2407.4,1.8340129724e-05,57.319047619047616
office14_360_164_bout,2657.2,2.5047604471999997e-05,63.26666666666667
office14_360_246_aout,2101.0,1.5211786191999998e-05,50.023809523809526
office14_360_246_bout,3368.0,3.9482593088e-05,80.19047619047619
office14_360_82_aout,2302.8,1.6641977728e-05,54.82857142857142
office14_360_82_bout,3108.8,2.5014128186000004e-05,74.01904761904761
office14_660_0,2851.6,2.2489592087999998e-05,67.8952380952381
office14_660_164_aout,2545.0,2.9849607373999997e-05,60.595238095238095
office14_660_164_bout,2773.8,2.622566554e-05,66.04285714285713
office14_660_246_aout,3332.6,2.4168644472e-05,79.34761904761905
office14_660_246_bout,3411.2,5.58255753e-05,81.21904761904761
office14_660_82_aout,3089.6,3.5716772704e-05,73.56190476190477
office14_660_82_bout,2720.0,3.2252484374e-05,64.76190476190477
office14_960_0,3787.8,3.9736427626e-05,90.18571428571428
office14_960_164_aout,3184.8,3.4116840480000006e-05,75.82857142857144
office14_960_164_bout,3604.8,4.1125603922e-05,85.82857142857144
office14_960_246_aout,4238.8,5.1925614920000006e-05,100.92380952380952
office14_960_246_bout,4377.0,4.407769542e-05,104.21428571428571
office14_960_82_aout,2263.0,2.9389335279999998e-05,53.88095238095237
office14_960_82_bout,4150.6,4.6736868160000006e-05,98.82380952380952
office1_0_0,4633.8,3.4859137872e-05,140.4181818181818
office1_0_123_aout,4655.2,2.8071814079999998e-05,141.06666666666666
office1_0_123_bout,4729.2,3.1231982407999995e-05,143.3090909090909
office1_0_164_aout,4347.6,3.983588392000001e-05,131.74545454545452
office1_0_164_bout,3981.2,2.1365274296000003e-05,120.64242424242425
office1_0_205_aout,4964.0,4.948642784e-05,150.4242424242424
office1_0_205_bout,4462.6,3.733480332e-05,135.23030303030302
office1_0_246_aout,5140.2,4.3003043060000005e-05,155.76363636363635
office1_0_246_bout,5133.8,3.251559483e-05,155.56969696969696
