casename,num_drop,volume[ml],RoI
office5_0_0_A,4294,3.77465731e-05,130.12121212121212
office5_0_82_aout_A,1945,4.38440329e-05,58.93939393939394
office5_0_82_bout_A,1677,1.80580791e-05,50.81818181818182
office5_0_164_aout_A,3351,2.51371985e-05,101.54545454545455
office5_0_164_bout_A,3908,7.41254262e-05,118.42424242424242
office5_0_246_aout_A,3701,4.46873637e-05,112.15151515151516
office5_0_246_bout_A,3342,3.86266038e-05,101.27272727272727
office5_360_0_A,3152,2.92169625e-05,95.51515151515152
office5_360_82_aout_A,1696,4.00070094e-05,51.39393939393939
office5_360_82_bout_A,4289,4.65039411e-05,129.96969696969697
office5_360_164_aout_A,4011,3.4700075e-05,121.54545454545455
office5_360_164_bout_A,6567,6.68100547e-05,199.0
office5_360_246_aout_A,1524,4.85583732e-05,46.18181818181818
office5_360_246_bout_A,8018,0.00010271684,242.96969696969697
office5_660_0_A,3688,6.73362301e-05,111.75757575757575
office5_660_82_aout_A,6718,8.05266463e-05,203.57575757575756
office5_660_82_bout_A,7518,8.10470592e-05,227.8181818181818
office5_660_164_aout_A,5687,6.74616385e-05,172.33333333333334
office5_660_164_bout_A,7747,7.13181507e-05,234.75757575757575
office5_660_246_aout_A,7455,9.17930302e-05,225.9090909090909
office5_660_246_bout_A,7028,0.000130718952,212.96969696969697
office5_960_0_A,4565,9.01850799e-05,138.33333333333334
office5_960_82_aout_A,6075,9.01064413e-05,184.0909090909091
office5_960_82_bout_A,5967,7.08041189e-05,180.8181818181818
office5_960_164_aout_A,6526,8.60426589e-05,197.75757575757575
office5_960_164_bout_A,5470,7.96435488e-05,165.75757575757575
office5_960_246_aout_A,7876,8.1663733e-05,238.66666666666666
office5_960_246_bout_A,7036,9.36574652e-05,213.21212121212122
office5_0_0_B,371,6.6081534e-06,11.242424242424242
office5_0_82_aout_B,3011,3.30181647e-05,91.24242424242425
office5_0_82_bout_B,104,2.20722495e-06,3.1515151515151514
office5_0_164_aout_B,2082,3.89947054e-05,63.09090909090909
office5_0_164_bout_B,1611,2.20602578e-06,48.81818181818182
office5_0_246_aout_B,3188,3.29901231e-05,96.60606060606061
office5_0_246_bout_B,2880,3.32406271e-05,87.27272727272727
office5_360_0_B,1048,1.33750782e-05,31.757575757575758
office5_360_82_aout_B,3734,3.17596023e-05,113.15151515151516
office5_360_82_bout_B,3332,1.96260899e-05,100.96969696969697
office5_360_164_aout_B,4288,3.99074015e-05,129.93939393939394
office5_360_164_bout_B,6038,6.75501287e-05,182.96969696969697
