casename,num_drop,volume[ml],RoI
office4_0_0_A,4449,2.28787139e-05,134.8181818181818
office4_0_82_aout_A,6530,7.72943968e-05,197.87878787878788
office4_0_82_bout_A,4631,1.84846049e-05,140.33333333333334
office4_0_164_aout_A,4135,2.03796426e-05,125.3030303030303
office4_0_164_bout_A,4687,2.75369712e-05,142.03030303030303
office4_0_246_aout_A,5259,3.5400757e-05,159.36363636363637
office4_0_246_bout_A,5899,4.00610697e-05,178.75757575757575
office4_360_0_A,5199,3.43155261e-05,157.54545454545453
office4_360_82_aout_A,6069,4.06569561e-05,183.9090909090909
office4_360_82_bout_A,4332,2.39196688e-05,131.27272727272728
office4_360_164_aout_A,6397,5.55670667e-05,193.84848484848484
office4_360_164_bout_A,5318,3.69309346e-05,161.15151515151516
office4_360_246_aout_A,5130,3.32905583e-05,155.45454545454547
office4_360_246_bout_A,4970,1.17971013e-05,150.6060606060606
office4_660_0_A,4936,2.53678008e-05,149.57575757575756
office4_660_82_aout_A,3869,5.01122704e-05,117.24242424242425
office4_660_82_bout_A,5147,1.0405297e-05,155.96969696969697
office4_660_164_aout_A,6296,4.64209843e-05,190.78787878787878
office4_660_164_bout_A,3944,7.81980452e-06,119.51515151515152
office4_660_246_aout_A,4699,1.67266335e-05,142.3939393939394
office4_660_246_bout_A,3586,2.97137558e-05,108.66666666666667
office4_960_0_A,5308,2.49282421e-05,160.84848484848484
office4_960_82_aout_A,4440,1.17844611e-05,134.54545454545453
office4_960_82_bout_A,5837,4.05554856e-05,176.87878787878788
office4_960_164_aout_A,4664,1.08305358e-05,141.33333333333334
office4_960_164_bout_A,5145,1.92957214e-05,155.9090909090909
office4_960_246_aout_A,4286,2.61920777e-05,129.87878787878788
office4_960_246_bout_A,3555,3.96796277e-05,107.72727272727273
office4_0_0_B,6561,2.17249108e-05,198.8181818181818
office4_0_82_aout_B,7677,6.8227273e-05,232.63636363636363
office4_0_82_bout_B,4480,6.90333127e-06,135.75757575757575
office4_0_164_aout_B,6394,6.48465211e-05,193.75757575757575
office4_0_164_bout_B,7046,6.89169683e-05,213.5151515151515
office4_0_246_aout_B,6209,4.03665581e-05,188.15151515151516
office4_0_246_bout_B,4261,3.06779439e-05,129.12121212121212
office4_360_0_B,7134,0.000107230291,216.1818181818182
office4_360_82_aout_B,7101,6.52729286e-05,215.1818181818182
office4_360_82_bout_B,2168,2.6919563e-06,65.6969696969697
office4_360_164_aout_B,6402,6.75079718e-05,194.0
office4_360_164_bout_B,4907,3.87165019e-05,148.6969696969697
office4_360_246_aout_B,4570,1.81430933e-05,138.4848484848485
office4_360_246_bout_B,7488,7.46619844e-05,226.9090909090909
office4_660_0_B,6454,4.95304339e-05,195.57575757575756
office4_660_82_aout_B,6313,8.18135231e-05,191.3030303030303
office4_660_82_bout_B,6726,9.21523679e-05,203.8181818181818
office4_660_164_aout_B,5957,6.31005314e-05,180.5151515151515
office4_660_164_bout_B,5325,5.32121594e-05,161.36363636363637
office4_660_246_aout_B,6760,8.11651262e-05,204.84848484848484
office4_660_246_bout_B,7028,9.94273796e-05,212.96969696969697
office4_960_0_B,7657,8.38662381e-05,232.03030303030303
office4_960_82_aout_B,7179,0.000124257931,217.54545454545453
office4_960_82_bout_B,7112,8.27732583e-05,215.5151515151515
office4_960_164_aout_B,7198,8.27242475e-05,218.12121212121212
office4_960_164_bout_B,5092,5.3531232e-05,154.3030303030303
office4_960_246_aout_B,7044,9.38994563e-05,213.45454545454547
office4_960_246_bout_B,7054,9.00377636e-05,213.75757575757575
office4_0_0_C,5884,3.3500688e-05,178.3030303030303
office4_0_82_aout_C,5793,3.43941865e-05,175.54545454545453
office4_0_82_bout_C,5275,2.87337934e-05,159.84848484848484
office4_0_164_aout_C,6246,3.75589771e-05,189.27272727272728
office4_0_164_bout_C,6095,3.2381362e-05,184.6969696969697
office4_0_246_aout_C,5863,3.52135758e-05,177.66666666666666
office4_0_246_bout_C,6818,3.87822765e-05,206.6060606060606
office4_360_0_C,5110,2.84510406e-05,154.84848484848484
office4_360_82_aout_C,5334,2.43748564e-05,161.63636363636363
office4_360_82_bout_C,5739,3.14651079e-05,173.9090909090909
office4_360_164_aout_C,4692,1.71091997e-05,142.1818181818182
office4_360_164_bout_C,5535,3.62225837e-05,167.72727272727272
office4_360_246_aout_C,5522,2.81078992e-05,167.33333333333334
office4_360_246_bout_C,5926,5.6036024e-05,179.57575757575756
office4_660_0_C,6539,3.99935489e-05,198.15151515151516
office4_660_82_aout_C,4319,2.66035222e-05,130.87878787878788
office4_660_82_bout_C,3282,2.90129683e-05,99.45454545454545
office4_660_164_aout_C,4906,1.74953802e-05,148.66666666666666
office4_660_164_bout_C,4961,1.74583984e-05,150.33333333333334
office4_660_246_aout_C,4968,2.8915154e-05,150.54545454545453
office4_660_246_bout_C,7346,4.74138033e-05,222.6060606060606
office4_960_0_C,5410,3.65277483e-05,163.93939393939394
office4_960_82_aout_C,4613,2.37649583e-05,139.78787878787878
office4_960_82_bout_C,5271,2.24922442e-05,159.72727272727272
office4_960_164_aout_C,5539,3.95593306e-05,167.84848484848484
office4_960_164_bout_C,5056,1.6803353e-05,153.21212121212122
office4_960_246_aout_C,3903,3.08480594e-05,118.27272727272727
office4_960_246_bout_C,5905,3.78801233e-05,178.93939393939394
office4_0_0_D,4254,4.58580471e-05,128.9090909090909
office4_0_82_aout_D,4997,6.47484485e-05,151.42424242424244
office4_0_82_bout_D,5781,3.3894863e-05,175.1818181818182
office4_0_164_aout_D,5016,3.81288155e-05,152.0
office4_0_164_bout_D,6019,5.67274983e-05,182.3939393939394
office4_0_246_aout_D,6031,2.79404449e-05,182.75757575757575
office4_0_246_bout_D,4294,2.93538014e-05,130.12121212121212
office4_360_0_D,6012,3.79217126e-05,182.1818181818182
office4_360_82_aout_D,3675,3.26843619e-05,111.36363636363636
office4_360_82_bout_D,6057,5.48781354e-05,183.54545454545453
office4_360_164_aout_D,4822,6.55136319e-05,146.12121212121212
office4_360_164_bout_D,5649,2.57273223e-05,171.1818181818182
office4_360_246_aout_D,4362,2.64447717e-05,132.1818181818182
office4_360_246_bout_D,5316,3.22193082e-05,161.0909090909091
office4_660_0_D,6221,5.50257064e-05,188.5151515151515
office4_660_82_aout_D,4800,2.32665789e-05,145.45454545454547
office4_660_82_bout_D,5523,3.82705875e-05,167.36363636363637
office4_660_164_aout_D,5985,3.47821151e-05,181.36363636363637
office4_660_164_bout_D,6506,2.24759806e-05,197.15151515151516
office4_660_246_aout_D,4373,2.40714853e-05,132.5151515151515
office4_660_246_bout_D,5176,4.61783602e-05,156.84848484848484
office4_960_0_D,3374,5.12181077e-06,102.24242424242425
office4_960_82_aout_D,3183,1.21393623e-05,96.45454545454545
office4_960_82_bout_D,5561,4.22361009e-05,168.5151515151515
office4_960_164_aout_D,4510,4.24000827e-05,136.66666666666666
office4_960_164_bout_D,4573,4.13166563e-05,138.57575757575756
office4_960_246_aout_D,4116,3.1131447e-05,124.72727272727273
office4_960_246_bout_D,5231,5.03767296e-05,158.5151515151515
office4_0_0_E,5504,4.9629627e-05,166.78787878787878
office4_0_82_aout_E,4735,5.55537408e-05,143.4848484848485
office4_0_82_bout_E,5279,4.92337203e-05,159.96969696969697
office4_0_164_aout_E,5868,5.22235314e-05,177.8181818181818
office4_0_164_bout_E,5576,7.11534958e-05,168.96969696969697
office4_0_246_aout_E,5298,5.51629018e-05,160.54545454545453
office4_0_246_bout_E,6616,1.86906145e-05,200.4848484848485
office4_360_0_E,4367,5.92430697e-05,132.33333333333334
office4_360_82_aout_E,7523,7.48688835e-05,227.96969696969697
office4_360_82_bout_E,5383,8.49097123e-05,163.12121212121212
office4_360_164_aout_E,5641,6.57710625e-05,170.93939393939394
office4_360_164_bout_E,6861,6.9319336e-05,207.9090909090909
office4_360_246_aout_E,4925,5.14998428e-05,149.24242424242425
office4_360_246_bout_E,2808,1.1572738e-05,85.0909090909091
office4_660_0_E,4944,2.78844873e-05,149.8181818181818
office4_660_82_aout_E,3188,3.93705486e-05,96.60606060606061
office4_660_82_bout_E,3697,2.41189209e-05,112.03030303030303
office4_660_164_aout_E,5658,5.46528063e-05,171.45454545454547
office4_660_164_bout_E,6041,5.57549938e-05,183.06060606060606
office4_660_246_aout_E,3889,4.40869335e-05,117.84848484848484
office4_660_246_bout_E,5506,6.90462039e-05,166.84848484848484
office4_960_0_E,3789,4.39984615e-05,114.81818181818181
office4_960_82_aout_E,4474,7.67583551e-05,135.57575757575756
office4_960_82_bout_E,5314,4.41457487e-05,161.03030303030303
