casename,num_drop,volume[ml],RoI
office1_0_0_A,6292,4.37593517e-05,190.66666666666666
office1_0_0_E,6132,4.91885257e-05,185.8181818181818
office1_0_41_aout_A,4164,1.67177641e-05,126.18181818181819
office1_0_41_aout_C,3235,3.07695773e-05,98.03030303030303
office1_0_41_bout_A,6922,6.59583602e-05,209.75757575757575
office1_0_41_bout_E,2442,1.6895463e-05,74.0
office1_0_82_aout_C,1037,4.74394028e-06,31.424242424242426
office1_0_82_aout_D,6729,5.74442711e-05,203.9090909090909
office1_0_82_aout_E,7663,7.20832759e-05,232.21212121212122
office1_0_82_bout_A,6991,4.83814438e-05,211.84848484848484
office1_0_82_bout_B,6319,3.11192453e-05,191.4848484848485
office1_0_82_bout_C,2212,9.87486328e-06,67.03030303030303
office1_0_82_bout_E,5817,2.81750308e-05,176.27272727272728
office1_0_123_aout_A,7843,3.58828402e-05,237.66666666666666
office1_0_123_aout_B,3227,1.42794652e-05,97.78787878787878
office1_0_123_aout_E,3305,2.43680297e-05,100.15151515151516
office1_0_123_bout_A,7431,3.76281168e-05,225.1818181818182
office1_0_123_bout_B,6720,6.07239162e-05,203.63636363636363
office1_0_123_bout_C,1795,1.78980845e-05,54.39393939393939
office1_0_123_bout_D,4290,2.99819712e-05,130.0
office1_0_123_bout_E,3023,9.67684718e-06,91.60606060606061
office1_0_164_bout_B,6836,1.89566072e-05,207.15151515151516
office1_0_205_aout_B,6738,7.40669784e-05,204.1818181818182
office1_0_205_bout_C,1804,1.41570235e-05,54.666666666666664
office1_0_205_bout_E,5242,5.91638709e-05,158.84848484848484
office1_0_246_aout_B,5879,0.000110041416,178.15151515151516
office1_0_246_aout_C,4632,3.44618238e-05,140.36363636363637
office1_660_0_B,689,5.56751866e-06,20.87878787878788
office1_660_0_E,3494,6.06156245e-05,105.87878787878788
office1_660_41_aout_A,5728,2.80725144e-05,173.57575757575756
office1_660_41_aout_D,1728,1.13458036e-05,52.36363636363637
office1_660_41_aout_E,4734,6.41084916e-05,143.45454545454547
office1_660_41_bout_B,3610,1.86036796e-05,109.39393939393939
office1_660_41_bout_C,2371,2.87862676e-05,71.84848484848484
office1_660_82_aout_B,3331,9.49702826e-06,100.93939393939394
office1_660_82_bout_A,6527,3.04665573e-05,197.78787878787878
office1_660_82_bout_B,1955,6.01045576e-06,59.24242424242424
office1_660_82_bout_C,5992,3.04054684e-05,181.57575757575756
office1_660_82_bout_E,4272,5.8114616e-05,129.45454545454547
office1_660_123_aout_A,5104,4.65851517e-05,154.66666666666666
office1_660_123_aout_D,1330,1.46899192e-05,40.303030303030305
office1_660_123_aout_E,3376,2.50193189e-05,102.3030303030303
office1_660_123_bout_A,2309,8.33929444e-05,69.96969696969697
office1_660_123_bout_B,1711,2.10433118e-05,51.84848484848485
office1_660_123_bout_C,4466,3.73261901e-05,135.33333333333334
office1_660_164_aout_B,963,2.00621162e-05,29.181818181818183
office1_660_164_aout_D,3577,2.98568521e-05,108.39393939393939
office1_660_164_aout_E,2176,3.66063832e-05,65.93939393939394
office1_660_164_bout_B,1347,8.98829603e-06,40.81818181818182
office1_660_205_aout_B,422,8.63301739e-06,12.787878787878787
office1_660_205_aout_C,3155,2.89026266e-05,95.60606060606061
office1_660_205_aout_D,1926,1.42148729e-05,58.36363636363637
office1_660_205_bout_D,2453,1.98767393e-05,74.33333333333333
office1_660_205_bout_E,4796,6.84870392e-05,145.33333333333334
office1_660_246_aout_A,8171,5.31403057e-05,247.6060606060606
office1_660_246_aout_C,5266,2.10232647e-05,159.57575757575756
office1_660_246_aout_E,3625,4.87939542e-05,109.84848484848484
office1_660_246_bout_C,3139,1.84574146e-05,95.12121212121212
office1_660_246_bout_D,2939,3.64166408e-05,89.06060606060606
office1_660_246_bout_E,310,8.83699249e-06,9.393939393939394
office1_960_0_A,3491,1.94073982e-05,105.78787878787878
office1_960_0_B,2776,1.95346347e-05,84.12121212121212
office1_960_0_E,4833,2.95468817e-05,146.45454545454547
office1_960_41_aout_A,3719,6.10383649e-05,112.6969696969697
office1_960_41_aout_B,4021,6.69383007e-05,121.84848484848484
office1_960_41_aout_C,2196,1.84842083e-05,66.54545454545455
office1_960_41_aout_D,5310,4.15903378e-05,160.9090909090909
office1_960_41_bout_A,2397,1.66257778e-05,72.63636363636364
office1_960_41_bout_C,5241,4.35688708e-05,158.8181818181818
office1_960_82_aout_A,1470,2.42486894e-05,44.54545454545455
office1_960_82_bout_A,7152,4.77725407e-05,216.72727272727272
office1_960_82_bout_B,870,3.45930966e-05,26.363636363636363
office1_960_82_bout_C,6367,3.29938448e-05,192.93939393939394
office1_960_82_bout_E,3151,1.72151485e-05,95.48484848484848
office1_960_123_aout_B,5358,0.000105783925,162.36363636363637
office1_960_123_aout_C,7492,3.92772054e-05,227.03030303030303
office1_960_123_aout_D,3347,2.74156573e-05,101.42424242424242
office1_960_123_aout_E,2477,1.78854916e-05,75.06060606060606
office1_960_123_bout_A,3439,4.17520132e-05,104.21212121212122
office1_960_123_bout_B,3794,8.6159409e-05,114.96969696969697
office1_960_123_bout_C,1911,3.97403892e-05,57.90909090909091
office1_960_123_bout_D,3435,3.8612885e-05,104.0909090909091
office1_960_164_aout_A,932,1.24716908e-05,28.242424242424242
office1_960_164_aout_C,3752,1.87426867e-05,113.6969696969697
office1_960_164_aout_D,4829,3.84648192e-05,146.33333333333334
office1_960_164_aout_E,2202,9.29739508e-06,66.72727272727273
office1_960_164_bout_B,2539,4.41765769e-05,76.93939393939394
office1_960_164_bout_C,2348,1.7295506e-05,71.15151515151516
office1_960_164_bout_D,4787,2.81301e-05,145.06060606060606
office1_960_205_aout_A,4020,2.78873995e-05,121.81818181818181
office1_960_205_aout_E,5032,2.12648265e-05,152.4848484848485
office1_960_205_bout_B,1760,3.74462907e-05,53.333333333333336
office1_960_205_bout_E,1951,7.15682472e-06,59.121212121212125
