0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017035575,0.0015940468,5.0892504e-05,0.0,0.0,5.0892504e-05,0.016899796,0.12352655,0.00047282872,0.11981856,0.0,0.0,0.038312793,0.033662286,0.018388603,0.0,0.0,0.0,2.3945633e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0014508426,2.3945633e-05,2.3945633e-05,0.00013445108,0.0,2.3561944e-07,2.3945633e-05,9.8831646e-05,0.0,0.0,0.0,0.0,0.0,8.726608e-06,8.356287e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0892504e-05,0.00014966827,0.03491645,0.0,0.03528774,0.24245551,0.0699369,0.099801205,0.0017492337,0.06627719,0.08929727,0.04569254,0.04792715,0.15087654,0.0019616305,0.0,0.0,0.0,0.00015455447,7.4938696e-05,0.0,0.00010939126,0.000101833306,0.00023627075,0.00013450201,0.01919233,0.038707554,0.0014986639,0.018381717,0.018000185,0.00045337292,0.0003840514,5.287915e-05,0.016949827,8.726608e-06,0.00018723006,0.00036273434,0.004181825,0.011910293,2.3945633e-05,0.0,0.00010178242,5.0892504e-05,0.0001227749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.677262e-05,0.0016769434,0.0023702667,0.00092076056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3945633e-05,0.022550603,0.02102706,0.0023607516,0.0015342844,0.0,0.017379155,0.017453453,5.0892504e-05,0.0001614459,5.136372e-05,0.00018533682,0.021819722,5.2777366e-05,0.0,0.0,0.0,0.00012116941,0.00026392878,0.004567258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7890695e-05,2.3945633e-05,0.03353713,0.016899796,0.033514,0.033514,0.033514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017505566,0.018281667,0.017782211,0.01699877,7.672172e-05,8.356287e-05,0.017382104,0.017160362,0.0,0.00018543855,0.0,3.267203e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16695723,0.16634859,0.077738225,0.04569254,0.08929727,0.016899796,0.016899796,0.0,0.0,0.0,0.0,0.0,0.00010178242,0.0020930131,7.483692e-05,0.0005236971,0.017414648,7.672172e-05,0.017332094,0.01714993,8.726608e-06,5.0943396e-05,5.0943396e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018559871,0.43022346,0.06371351,1.745314e-05,0.0,0.0,0.045715395,2.3945633e-05,0.0,0.0,0.0,0.0,0.0,0.0031502862,0.004697872,0.0030010664,9.878076e-05,0.00067817076,0.0003398625,0.03394081,8.726608e-06,6.834476e-05,0.00011923379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020567465,5.0892504e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13831304,0.5062751,0.14664102,5.9618662e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3945633e-05,2.3945633e-05,0.001937832,0.0025440373,0.0018833879,0.0006939638,0.0002544367,0.01728393,0.017051745,8.726608e-06,0.000110559035,5.9618662e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3945633e-05,0.0006964303,0.00036756863,9.771474e-05,9.577909e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017393634,0.017311523,0.11653556,0.11981385,0.008701171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035140605,0.0058427346,0.0027531218,0.0023382115,0.00010178242,0.017372435,0.0,0.0001258274,8.361377e-05,8.726608e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017137652,0.034329776,0.00076763256,0.00028433485,7.183518e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.028047e-05,0.036067277,0.017516084,0.0722249,0.08030885,0.00011811691,0.0,0.0,0.016899796,0.0,1.8849543e-06,0.0,0.0,0.0,0.0,7.483692e-05,0.000401066,0.0004963182,0.017475082,0.0021280285,0.00032625356,0.0003626922,5.0892504e-05,0.00018543855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2777366e-05,0.050522808,0.05353167,0.020075483,0.051485125,0.0017711944,0.0,0.0,0.0,2.3945633e-05,2.3945633e-05,0.0001075065,0.024905184,0.10450612,0.019173248,0.14403042,0.21353818,0.016957311,0.016899796,0.00013445113,0.01706415,0.033609506,0.016901657,2.3945633e-05,2.3945633e-05,0.0,2.3945633e-05,0.020125298,0.0017049607,0.01771783,0.01913047,0.01899187,0.00015266982,0.0,7.483692e-05,2.3945633e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
