casename,num_drop,volume[ml],RoI
office5_0_0,3033.6,4.534090442e-05,91.92727272727272
office5_0_164_aout,4909.8,6.835242456e-05,148.78181818181818
office5_0_164_bout,4122.2,6.0726465400000006e-05,124.91515151515152
office5_0_246_aout,4013.0,5.2548912200000004e-05,121.6060606060606
office5_0_246_bout,5265.4,5.479590328e-05,159.55757575757576
office5_0_82_aout,4373.6,5.0332875259999994e-05,132.53333333333333
office5_0_82_bout,4253.0,4.416070943e-05,128.87878787878788
office5_360_0,3895.8,4.8513674139999996e-05,118.05454545454545
office5_360_164_aout,4629.8,3.6841557448e-05,140.2969696969697
office5_360_164_bout,5152.2,6.930797742e-05,156.1272727272727
office5_360_246_aout,4606.8,5.9161441099999996e-05,139.6
office5_360_246_bout,4841.2,5.7045904820000006e-05,146.7030303030303
office5_360_82_aout,4236.2,4.7175065979999996e-05,128.36969696969697
office5_360_82_bout,4434.0,4.1339300497999996e-05,134.36363636363637
office5_660_0,5215.4,7.381229264e-05,158.04242424242426
office5_660_164_aout,4942.2,8.391542644e-05,149.76363636363638
office5_660_164_bout,6066.4,7.530005234e-05,183.830303030303
office5_660_246_aout,5269.4,0.0001072937694,159.67878787878786
office5_660_246_bout,5396.6,7.420166076e-05,163.53333333333333
office5_660_82_aout,5446.6,7.180405225999999e-05,165.04848484848483
office5_660_82_bout,4666.8,6.544771022e-05,141.4181818181818
office5_960_0,5187.0,6.718238698000001e-05,157.1818181818182
office5_960_164_aout,6055.0,9.327747608e-05,183.4848484848485
office5_960_164_bout,6121.0,7.443693034e-05,185.48484848484847
office5_960_246_aout,6343.2,8.999031336e-05,192.2181818181818
office5_960_246_bout,5917.2,8.022137397999999e-05,179.3090909090909
office5_960_82_aout,5927.4,7.443011350000001e-05,179.6181818181818
office5_960_82_bout,6088.8,7.234466401999999e-05,184.50909090909093
office2_0_0,4717.0,4.7802947669999996e-05,142.93939393939394
office2_0_164_aout,7214.8,5.288680078e-05,218.630303030303
office2_0_164_bout,4305.0,4.664987208e-05,130.45454545454544
office2_0_246_aout,6039.0,4.5513984880000006e-05,183.0
office2_0_246_bout,5579.4,6.489004702e-05,169.07272727272726
office2_0_82_aout,6460.8,5.5178108220000004e-05,195.7818181818182
office2_0_82_bout,6148.4,5.0783163519999995e-05,186.3151515151515
office2_360_0,5351.4,5.667131308e-05,162.16363636363636
office2_360_164_aout,5612.8,5.220915372e-05,170.0848484848485
office2_360_164_bout,4716.6,5.340890056e-05,142.92727272727274
office2_360_246_aout,4331.2,4.031636583e-05,131.24848484848482
office2_360_246_bout,6601.0,7.380066168e-05,200.03030303030306
office2_360_82_aout,4534.4,3.7806692300000005e-05,137.4060606060606
office2_360_82_bout,5419.0,3.0919524960000003e-05,164.21212121212122
office2_660_0,6786.0,5.6219328700000003e-05,205.63636363636365
office2_660_164_aout,7133.6,7.170805626000001e-05,216.169696969697
office2_660_164_bout,4056.6,4.7781250246000004e-05,122.92727272727272
office2_660_246_aout,6613.0,6.888446222e-05,200.39393939393938
office2_660_246_bout,4900.4,4.214037416e-05,148.4969696969697
office2_660_82_aout,6326.2,6.389486254e-05,191.7030303030303
office2_660_82_bout,5005.0,4.193997300000001e-05,151.66666666666666
office2_960_0,6619.0,6.78842155e-05,200.57575757575756
office2_960_164_aout,5929.2,6.104901804e-05,179.6727272727273
office2_960_164_bout,6048.0,8.494931452e-05,183.2727272727273
office2_960_246_aout,6716.2,0.00010734255118,203.52121212121213
office2_960_246_bout,6742.4,0.0001029257416,204.3151515151515
office2_960_82_aout,5112.2,5.643926914e-05,154.91515151515154
office2_960_82_bout,5572.2,7.403468844e-05,168.85454545454544
office22_0_0,4574.6,5.744301814e-05,82.79819004524886
office22_0_164_aout,4549.4,3.292669788e-05,82.3420814479638
office22_0_164_bout,5808.0,6.175421875999999e-05,105.12217194570135
office22_0_246_aout,5021.4,5.127689364e-05,90.88506787330316
office22_0_246_bout,6037.8,6.12441123e-05,109.2814479638009
office22_0_82_aout,5708.6,4.849436738e-05,103.32307692307693
office22_0_82_bout,4817.4,4.051170544e-05,87.19276018099546
office22_360_0,2768.6,1.8197002866e-05,50.110407239819004
office22_360_164_aout,3253.8,2.5335946142e-05,58.89230769230769
office22_360_164_bout,4445.4,3.8999417472e-05,80.45972850678734
office22_360_246_aout,3903.2,3.170926612e-05,70.64615384615385
office22_360_246_bout,4022.8,3.427209412e-05,72.81085972850678
office22_360_82_aout,4409.6,3.1766085880000005e-05,79.81176470588235
office22_360_82_bout,2581.0,2.1900836878e-05,46.71493212669683
