casename,num_drop,volume[ml],RoI
office1_0_0,5972.0,5.969062694e-05,180.96969696969697
office1_0_123_aout,5952.4,5.623599354e-05,180.3757575757576
office1_0_123_bout,5682.6,5.4619133159999994e-05,172.2
office1_0_164_aout,5777.4,7.098617063999999e-05,175.07272727272726
office1_0_164_bout,5984.2,4.927724476000001e-05,181.33939393939391
office1_0_205_aout,7050.8,7.240466589999998e-05,213.66060606060606
office1_0_205_bout,6155.0,6.07532689e-05,186.51515151515153
office1_0_246_aout,6091.6,6.160394916e-05,184.59393939393937
office1_0_246_bout,6394.2,6.133417919999999e-05,193.76363636363638
office1_0_41_aout,6227.2,4.2046967779999995e-05,188.70303030303032
office1_0_41_bout,6510.2,5.573303352e-05,197.27878787878788
office1_0_82_aout,4475.6,3.9032711721999995e-05,135.62424242424242
office1_0_82_bout,6085.6,5.4503094e-05,184.4121212121212
office1_660_0,4157.6,4.3324206141999996e-05,125.98787878787877
office1_660_123_aout,4791.6,5.09246751e-05,145.2
office1_660_123_bout,5225.6,5.8860634285999993e-05,158.35151515151512
office1_660_164_aout,4516.8,4.7597776600000004e-05,136.87272727272725
office1_660_164_bout,4539.2,5.012086256e-05,137.55151515151516
office1_660_205_aout,3095.4,3.993066568e-05,93.8
office1_660_205_bout,5484.4,5.6852301e-05,166.1939393939394
office1_660_246_aout,5188.4,5.393597674e-05,157.2242424242424
office1_660_246_bout,3697.2,4.46278713e-05,112.03636363636365
office1_660_41_aout,5698.6,5.240192952e-05,172.6848484848485
office1_660_41_bout,4005.6,3.952034422e-05,121.38181818181818
office1_660_82_aout,3787.8,2.887205828e-05,114.7818181818182
office1_660_82_bout,6258.8,4.826573552e-05,189.66060606060606
office1_960_0,5926.6,4.664107764e-05,179.5939393939394
office1_960_123_aout,5542.0,7.992074532e-05,167.93939393939394
office1_960_123_bout,5481.4,8.532530772e-05,166.1030303030303
office1_960_164_aout,4445.4,4.18519663e-05,134.70909090909092
office1_960_164_bout,5165.6,5.8947653120000014e-05,156.53333333333336
office1_960_205_aout,5054.8,4.587305812e-05,153.17575757575756
office1_960_205_bout,4785.0,5.0054997698e-05,145.0
office1_960_246_aout,5185.4,5.136447946e-05,157.13333333333333
office1_960_246_bout,7092.8,7.8080032986e-05,214.93333333333334
office1_960_41_aout,4574.4,5.891738776599999e-05,138.61818181818182
office1_960_41_bout,6932.2,6.968422159999999e-05,210.0666666666667
office1_960_82_aout,5280.0,5.4398751680000006e-05,159.99999999999997
office1_960_82_bout,5592.0,7.60577758e-05,169.45454545454544
office9_0_0,4137.6,3.6317573539999996e-05,114.93333333333332
office9_0_164_aout,4006.6,4.2216174327999997e-05,111.29444444444444
office9_0_164_bout,4786.8,5.7906457359999995e-05,132.96666666666664
office9_0_246_aout,5520.6,8.43225556e-05,153.35
office9_0_246_bout,4839.4,5.137072950000001e-05,134.42777777777778
office9_0_82_aout,3763.4,4.183292112e-05,104.53888888888889
office9_0_82_bout,4689.0,5.127945988e-05,130.25
office9_360_0,5009.0,3.835808856e-05,139.13888888888886
office9_360_164_aout,5310.6,4.42652301e-05,147.51666666666668
office9_360_164_bout,5155.2,5.8589002580000007e-05,143.2
office9_360_246_aout,5694.6,6.419149611999999e-05,158.18333333333334
office9_360_246_bout,5478.6,5.835182528e-05,152.18333333333334
office9_360_82_aout,4665.0,4.1683738540000003e-05,129.58333333333334
office9_360_82_bout,5000.2,5.174296096e-05,138.89444444444445
office9_660_0,5465.8,6.370205592e-05,151.82777777777778
office9_660_164_aout,6120.6,6.650322898000001e-05,170.01666666666665
office9_660_164_bout,6129.0,6.803115612e-05,170.25
office9_660_246_aout,6122.4,8.501140248e-05,170.06666666666666
office9_660_246_bout,5251.4,5.264472092e-05,145.8722222222222
office9_660_82_aout,5625.6,6.749554016e-05,156.26666666666668
office9_660_82_bout,4882.0,5.226275498e-05,135.61111111111111
office9_960_0,6406.0,9.374454661999998e-05,177.94444444444443
office9_960_164_aout,5784.6,9.083027468e-05,160.68333333333334
office9_960_164_bout,6096.0,8.945027807999999e-05,169.33333333333331
office9_960_246_aout,6579.4,6.529586099999999e-05,182.76111111111112
office9_960_246_bout,7076.2,0.00010191598467999999,196.56111111111113
office9_960_82_aout,6803.6,9.51632754e-05,188.98888888888888
office9_960_82_bout,6580.6,9.731109389999999e-05,182.79444444444445
office16_0_0,5860.4,4.843071694e-05,130.23111111111112
office16_0_164_aout,5649.0,7.103909953999999e-05,125.53333333333333
office16_0_164_bout,5972.8,6.195522435999999e-05,132.7288888888889
office16_0_246_aout,6504.6,6.950447415999999e-05,144.54666666666665
office16_0_246_bout,6152.4,4.93946114e-05,136.71999999999997
office16_0_82_aout,5691.8,6.121862754e-05,126.48444444444445
office16_0_82_bout,6775.0,5.914166902e-05,150.55555555555554
office16_360_0,4451.2,5.320652222e-05,98.91555555555556
office16_360_164_aout,5284.0,6.92031707e-05,117.42222222222222
office16_360_164_bout,5055.2,6.0621138851999995e-05,112.33777777777777
office16_360_246_aout,5841.6,7.235089044000001e-05,129.81333333333333
office16_360_246_bout,4856.2,5.559219652e-05,107.91555555555556
