casename,num_drop,volume[ml],RoI
office15_0_0_A,4328,5.58047213e-05,103.04761904761905
office15_0_164_aout_A,3078,5.02085204e-05,73.28571428571429
office15_0_164_bout_A,6324,6.16532488e-05,150.57142857142858
office15_0_246_aout_A,7721,7.66567246e-05,183.83333333333334
office15_0_246_bout_A,1483,3.61015991e-05,35.30952380952381
office15_0_82_aout_A,5625,8.02485301e-05,133.92857142857142
office15_0_82_bout_A,7409,6.06021822e-05,176.4047619047619
office15_360_0_A,4480,2.74096019e-05,106.66666666666667
office15_360_164_aout_A,5040,5.17402805e-05,120.0
office15_360_164_bout_A,3052,2.48930519e-05,72.66666666666667
office15_360_246_aout_A,5851,3.93047958e-05,139.3095238095238
office15_360_246_bout_A,2393,2.14347256e-05,56.976190476190474
office15_360_82_aout_A,4390,1.54534664e-05,104.52380952380952
office15_360_82_bout_A,1620,3.78500008e-05,38.57142857142857
office15_660_0_A,4200,5.22980517e-05,100.0
office15_660_164_aout_A,6008,7.88262987e-05,143.04761904761904
office15_660_164_bout_A,4191,3.21261323e-05,99.78571428571429
office15_660_246_aout_A,4723,3.26396621e-05,112.45238095238095
office15_660_246_bout_A,3086,1.55604739e-05,73.47619047619048
office15_660_82_aout_A,4771,5.03324627e-05,113.5952380952381
office15_660_82_bout_A,4389,3.27602684e-05,104.5
office15_960_0_A,4512,3.36393532e-05,107.42857142857143
office15_960_164_aout_A,3688,1.79038307e-05,87.80952380952381
office15_960_164_bout_A,3737,1.54179688e-05,88.97619047619048
office15_960_246_aout_A,6382,6.94345945e-05,151.95238095238096
office15_960_246_bout_A,5094,3.40578226e-05,121.28571428571429
office15_960_82_aout_A,3571,2.26597494e-05,85.02380952380952
office15_960_82_bout_A,6082,2.2454602e-05,144.8095238095238
office15_0_0_B,3132,2.72577199e-05,74.57142857142857
office15_0_164_aout_B,3839,2.52717527e-05,91.4047619047619
office15_0_164_bout_B,3720,3.35383374e-05,88.57142857142857
office15_0_246_aout_B,5837,5.93033365e-05,138.97619047619048
office15_0_246_bout_B,4559,3.42384774e-05,108.54761904761905
office15_0_82_aout_B,3955,3.51755698e-05,94.16666666666667
office15_0_82_bout_B,2498,4.11578148e-05,59.476190476190474
office15_360_0_B,1043,5.48134631e-06,24.833333333333332
office15_360_164_aout_B,581,4.09730501e-06,13.833333333333334
office15_360_164_bout_B,781,3.01129194e-06,18.595238095238095
office15_360_246_aout_B,1752,8.39149652e-06,41.714285714285715
office15_360_246_bout_B,1193,6.1109472e-06,28.404761904761905
office15_360_82_aout_B,2826,6.83873623e-06,67.28571428571429
office15_360_82_bout_B,2530,1.86801972e-05,60.23809523809524
office15_660_0_B,1454,6.3475859e-06,34.61904761904762
office15_660_164_aout_B,3423,2.30675487e-05,81.5
office15_660_164_bout_B,1244,2.15080581e-06,29.61904761904762
office15_660_246_aout_B,4824,5.6175355e-05,114.85714285714286
office15_660_246_bout_B,2754,1.47190085e-05,65.57142857142857
office15_660_82_aout_B,2710,2.59197441e-05,64.52380952380952
office15_660_82_bout_B,2112,2.42158694e-05,50.285714285714285
office15_960_0_B,3182,2.05042979e-05,75.76190476190476
office15_960_164_aout_B,5910,4.58096947e-05,140.71428571428572
office15_960_164_bout_B,5378,8.13790321e-05,128.04761904761904
office15_960_246_aout_B,4500,3.82907892e-05,107.14285714285714
office15_960_246_bout_B,4368,3.69014087e-05,104.0
office15_960_82_aout_B,3754,7.8396035e-05,89.38095238095238
office15_960_82_bout_B,3031,4.18248746e-05,72.16666666666667
office15_0_0_C,3023,2.85387723e-05,71.97619047619048
office15_0_164_aout_C,6296,6.7865687e-05,149.9047619047619
office15_0_164_bout_C,7038,0.000106497435,167.57142857142858
office15_0_246_aout_C,5537,0.000101068319,131.83333333333334
office15_0_246_bout_C,5615,4.56912348e-05,133.6904761904762
office15_0_82_aout_C,6472,0.000108841443,154.0952380952381
office15_0_82_bout_C,4352,4.63869328e-05,103.61904761904762
