casename,num_drop,volume[ml],RoI
office5_0_0_A,2907,4.32894558e-05,88.0909090909091
office5_0_82_aout_A,3683,6.17143014e-05,111.60606060606061
office5_0_82_bout_A,5414,7.41217955e-05,164.06060606060606
office5_0_164_aout_A,5209,6.02077707e-05,157.84848484848484
office5_0_164_bout_A,6255,0.000142515768,189.54545454545453
office5_0_246_aout_A,2039,3.98414704e-05,61.78787878787879
office5_0_246_bout_A,7696,9.14507837e-05,233.21212121212122
office5_360_0_A,7238,8.77435232e-05,219.33333333333334
office5_360_82_aout_A,4163,6.0901948e-05,126.15151515151516
office5_360_82_bout_A,5017,8.40701177e-05,152.03030303030303
office5_360_164_aout_A,5190,4.74590015e-05,157.27272727272728
office5_360_164_bout_A,6277,0.000101225945,190.21212121212122
office5_360_246_aout_A,6436,9.01558815e-05,195.03030303030303
office5_360_246_bout_A,7987,0.000110232337,242.03030303030303
office5_660_0_A,5773,0.00012119372,174.93939393939394
office5_660_82_aout_A,7938,0.000100694378,240.54545454545453
office5_660_82_bout_A,7816,9.12341202e-05,236.84848484848484
office5_660_164_aout_A,6876,0.000140079268,208.36363636363637
office5_660_164_bout_A,7621,7.34743953e-05,230.93939393939394
office5_660_246_aout_A,5924,0.000126204657,179.5151515151515
office5_660_246_bout_A,7282,0.000143731173,220.66666666666666
office5_960_0_A,6355,0.000134835442,192.57575757575756
office5_960_82_aout_A,8727,0.000140269782,264.45454545454544
office5_960_82_bout_A,7646,0.000118477445,231.6969696969697
office5_960_164_aout_A,8169,0.000134271846,247.54545454545453
office5_960_164_bout_A,8639,0.000123264457,261.7878787878788
office5_960_246_aout_A,8605,0.000100228906,260.75757575757575
office5_960_246_bout_A,8240,0.000113925256,249.6969696969697
office5_0_0_B,1303,1.80323314e-05,39.484848484848484
office5_0_82_aout_B,5438,7.5484837e-05,164.78787878787878
office5_0_82_bout_B,1046,4.61750415e-06,31.696969696969695
office5_0_164_aout_B,3446,6.72154129e-05,104.42424242424242
office5_0_164_bout_B,3971,1.2423272e-05,120.33333333333333
office5_0_246_aout_B,4128,5.25842806e-05,125.0909090909091
office5_0_246_bout_B,5137,4.40295553e-05,155.66666666666666
office5_360_0_B,5497,5.09775491e-05,166.57575757575756
office5_360_82_aout_B,6128,6.3425643e-05,185.6969696969697
office5_360_82_bout_B,5256,3.13725504e-05,159.27272727272728
office5_360_164_aout_B,7227,7.18331139e-05,219.0
office5_360_164_bout_B,8319,0.000101884121,252.0909090909091
office5_360_246_aout_B,3892,4.39652431e-05,117.93939393939394
office5_360_246_bout_B,7169,6.46918925e-05,217.24242424242425
office5_660_0_B,7885,0.00014363059,238.93939393939394
office5_660_82_aout_B,7740,0.00012172608,234.54545454545453
