casename,num_drop,volume[ml],RoI
office15_0_0,4313.2,4.742810704e-05,102.6952380952381
office15_0_164_aout,5124.8,5.762377514e-05,122.01904761904761
office15_0_164_bout,5540.0,6.597788741999999e-05,131.9047619047619
office15_0_246_aout,6181.2,8.264798598e-05,147.1714285714286
office15_0_246_bout,4500.2,4.989878362e-05,107.14761904761903
office15_0_82_aout,5424.4,6.563894934e-05,129.15238095238095
office15_0_82_bout,4435.8,5.053366476e-05,105.61428571428571
office15_360_0,4566.4,4.0414933402e-05,108.72380952380952
office15_360_164_aout,4928.6,4.6936988402e-05,117.34761904761903
office15_360_164_bout,4261.4,5.2154201747999995e-05,101.46190476190478
office15_360_246_aout,5172.4,4.5238541504e-05,123.15238095238097
office15_360_246_bout,4282.0,6.627028266000001e-05,101.95238095238095
office15_360_82_aout,4964.6,4.4106433786e-05,118.20476190476191
office15_360_82_bout,4061.4,4.057383196e-05,96.7
office15_660_0,4927.6,5.216348248e-05,117.32380952380952
office15_660_164_aout,6142.0,5.308445e-05,146.23809523809524
office15_660_164_bout,5264.6,4.8829732262e-05,125.34761904761903
office15_660_246_aout,5644.2,6.21386214e-05,134.3857142857143
office15_660_246_bout,5494.0,7.059844994e-05,130.8095238095238
office15_660_82_aout,5623.2,5.917480658e-05,133.88571428571427
office15_660_82_bout,5248.2,5.317224678e-05,124.95714285714287
office15_960_0,5704.4,7.017014966000001e-05,135.8190476190476
office15_960_164_aout,5915.8,5.2098151e-05,140.85238095238097
office15_960_164_bout,5883.0,7.515953996000001e-05,140.07142857142856
office15_960_246_aout,6437.8,7.394742277999999e-05,153.28095238095239
office15_960_246_bout,5758.8,6.601194684e-05,137.1142857142857
office15_960_82_aout,5243.2,6.764707395999999e-05,124.83809523809524
office15_960_82_bout,5478.8,5.377741472e-05,130.44761904761907
office14_0_0,4867.6,4.569708108e-05,115.8952380952381
office14_0_164_aout,5042.0,4.432058194e-05,120.04761904761904
office14_0_164_bout,4300.8,5.751230201999999e-05,102.4
office14_0_246_aout,3731.2,5.248308808e-05,88.83809523809524
office14_0_246_bout,5168.0,7.325051488000001e-05,123.04761904761904
office14_0_82_aout,5081.4,4.778698386e-05,120.9857142857143
office14_0_82_bout,5662.0,6.005353934e-05,134.8095238095238
office14_360_0,4734.8,6.47620923e-05,112.73333333333332
office14_360_164_aout,5552.2,4.921451328e-05,132.1952380952381
office14_360_164_bout,3877.8,4.8789324459999995e-05,92.32857142857142
office14_360_246_aout,5152.8,4.882586036e-05,122.68571428571428
office14_360_246_bout,5292.6,6.313912599999999e-05,126.01428571428569
office14_360_82_aout,5264.0,4.9311889620000004e-05,125.33333333333333
office14_360_82_bout,5383.2,5.54835613e-05,128.17142857142858
office14_660_0,4861.8,4.5746745320000005e-05,115.75714285714287
office14_660_164_aout,4903.4,5.039870086000001e-05,116.74761904761904
