casename,num_drop,volume[ml],RoI
office1_0_0,7781.4,7.687659670000001e-05,235.8
office1_0_123_aout,7428.8,7.870962069999999e-05,225.1151515151515
office1_0_123_bout,7681.2,7.627740276000001e-05,232.76363636363635
office1_0_164_aout,7453.0,9.539249006e-05,225.84848484848484
office1_0_164_bout,7671.8,6.502363688000001e-05,232.4787878787879
office1_0_205_aout,8145.0,8.980938288e-05,246.81818181818184
office1_0_205_bout,7824.8,8.554034714e-05,237.1151515151515
office1_0_246_aout,7685.6,8.082027934e-05,232.8969696969697
office1_0_246_bout,7346.4,8.145460672e-05,222.6181818181818
office1_0_41_aout,7969.2,7.141270935999999e-05,241.4909090909091
office1_0_41_bout,7902.6,7.14432179e-05,239.4727272727273
office1_0_82_aout,6921.0,6.808964974e-05,209.72727272727275
office1_0_82_bout,7351.0,8.21554626e-05,222.75757575757575
office1_660_0,6907.0,7.847811117200001e-05,209.3030303030303
office1_660_123_aout,6330.6,7.818309972e-05,191.83636363636364
office1_660_123_bout,6540.4,7.6572845642e-05,198.1939393939394
office1_660_164_aout,6122.0,6.221528490000001e-05,185.51515151515153
office1_660_164_bout,6868.6,6.642800872e-05,208.13939393939395
office1_660_205_aout,7087.6,7.43302302e-05,214.77575757575755
office1_660_205_bout,6484.2,8.146253891999999e-05,196.4909090909091
office1_660_246_aout,5800.4,7.038352272e-05,175.76969696969698
office1_660_246_bout,7441.2,7.527609486000001e-05,225.4909090909091
office1_660_41_aout,7101.4,7.284596072e-05,215.1939393939394
office1_660_41_bout,7448.0,5.335078386e-05,225.6969696969697
office1_660_82_aout,6046.6,6.220502844000001e-05,183.23030303030302
office1_660_82_bout,7485.2,6.126238204e-05,226.8242424242424
office1_960_0,6744.0,7.545716518000001e-05,204.36363636363635
office1_960_123_aout,7261.6,9.975393412000001e-05,220.04848484848486
office1_960_123_bout,6746.6,9.395242309999999e-05,204.44242424242424
office1_960_164_aout,6781.4,7.405441247999999e-05,205.4969696969697
office1_960_164_bout,6034.8,6.546174887999999e-05,182.87272727272727
office1_960_205_aout,6814.2,5.1765245719999994e-05,206.4909090909091
office1_960_205_bout,5721.6,6.175651975800001e-05,173.38181818181818
office1_960_246_aout,6786.6,6.264573607999999e-05,205.65454545454546
office1_960_246_bout,7320.8,9.349281285999999e-05,221.84242424242424
office1_960_41_aout,5974.4,8.016157628199999e-05,181.04242424242426
office1_960_41_bout,7999.0,8.449167292e-05,242.3939393939394
office1_960_82_aout,6987.6,7.046664532e-05,211.7454545454545
office1_960_82_bout,7647.8,9.117906326e-05,231.75151515151515
office5_0_0,5890.2,7.44632416e-05,178.4909090909091
office5_0_164_aout,6997.4,8.357596086e-05,212.04242424242426
office5_0_164_bout,6352.0,7.5697523e-05,192.48484848484847
office5_0_246_aout,6420.6,7.364986740000001e-05,194.56363636363636
office5_0_246_bout,7000.0,6.552360574e-05,212.1212121212121
office5_0_82_aout,6522.8,6.542218472e-05,197.66060606060606
office5_0_82_bout,6383.0,5.6586012759999996e-05,193.42424242424244
office5_360_0,7447.2,7.086579498000001e-05,225.67272727272726
office5_360_164_aout,7177.2,5.9032543139999996e-05,217.4909090909091
office5_360_164_bout,6825.8,8.390311332e-05,206.84242424242424
office5_360_246_aout,6486.0,7.978431394000001e-05,196.54545454545456
office5_360_246_bout,6963.6,7.341118985999999e-05,211.0181818181818
office5_360_82_aout,7018.0,6.703743852e-05,212.66666666666666
office5_360_82_bout,6384.6,5.428324898000001e-05,193.47272727272727
office5_660_0,7400.8,8.652630276e-05,224.26666666666665
office5_660_164_aout,7642.4,0.0001119679363,231.5878787878788
office5_660_164_bout,8175.8,9.716932978000001e-05,247.75151515151515
office5_660_246_aout,7401.6,0.00012350463352,224.2909090909091
office5_660_246_bout,7239.6,8.876575309999999e-05,219.3818181818182
office5_660_82_aout,7649.8,9.561613704e-05,231.8121212121212
office5_660_82_bout,7007.0,8.225664710000001e-05,212.33333333333331
office5_960_0,6316.8,7.447208142e-05,191.41818181818184
office5_960_164_aout,7181.4,0.00010603881532,217.61818181818185
office5_960_164_bout,7140.2,8.337216566e-05,216.369696969697
office5_960_246_aout,7497.4,0.00010510131962,227.1939393939394
office5_960_246_bout,7020.8,8.477406154e-05,212.75151515151515
office5_960_82_aout,6977.0,8.133010633999999e-05,211.42424242424244
office5_960_82_bout,7392.4,8.627009158e-05,224.0121212121212
office22_0_0,6418.0,6.637310361999999e-05,116.16289592760181
office22_0_164_aout,6357.6,4.70822761e-05,115.06968325791854
office22_0_164_bout,7588.2,7.634531286e-05,137.34298642533935
office22_0_246_aout,6668.8,6.739072124e-05,120.70226244343891
office22_0_246_bout,7349.6,6.842557562e-05,133.02443438914028
office22_0_82_aout,7188.8,5.9879071279999996e-05,130.1140271493213
office22_0_82_bout,6066.6,5.3480640059999986e-05,109.80271493212669
office22_360_0,4560.4,2.9276434825999997e-05,82.54117647058823
office22_360_164_aout,5722.4,4.454285516e-05,103.57285067873302
office22_360_164_bout,6508.8,5.5302211586e-05,117.80633484162897
office22_360_246_aout,5724.6,4.388254528e-05,103.6126696832579
office22_360_246_bout,5657.2,4.2098242539999995e-05,102.39276018099547
office22_360_82_aout,6464.0,4.2427285000000005e-05,116.99547511312217
office22_360_82_bout,4972.0,3.4125820550000006e-05,89.99095022624434
office22_660_0,5528.2,4.263532171999999e-05,100.0579185520362
office22_660_164_aout,5136.0,6.4805256494e-05,92.95927601809954
office22_660_164_bout,5856.8,6.103892228e-05,106.00542986425339
office22_660_246_aout,6183.6,4.58986291e-05,111.92036199095023
office22_660_246_bout,6001.2,6.394360422e-05,108.61900452488689
office22_660_82_aout,4925.6,4.819691174e-05,89.15113122171947
office22_660_82_bout,5046.6,5.2838990126e-05,91.34117647058824
office22_960_0,5965.0,6.305374844e-05,107.96380090497738
office22_960_164_aout,6271.4,6.025625048e-05,113.50950226244345
office22_960_164_bout,6340.4,7.651789506e-05,114.75837104072397
office22_960_246_aout,6380.6,6.892202218e-05,115.48597285067873
office22_960_246_bout,6750.6,8.38343541e-05,122.18280542986425
office22_960_82_aout,5880.4,7.32663538e-05,106.43257918552035
office22_960_82_bout,6845.2,8.357575124e-05,123.89502262443439
office14_0_0,6689.0,6.470606673999999e-05,159.26190476190476
office14_0_164_aout,7046.0,6.20195824e-05,167.76190476190476
office14_0_164_bout,6994.8,7.931143192e-05,166.54285714285714
office14_0_246_aout,6762.4,7.947089768e-05,161.0095238095238
office14_0_246_bout,6881.4,8.272337656e-05,163.84285714285716
office14_0_82_aout,6992.6,6.406909306e-05,166.4904761904762
office14_0_82_bout,7632.6,8.365147514e-05,181.72857142857143
office14_360_0,7119.2,7.93667933e-05,169.5047619047619
office14_360_164_aout,7323.2,6.98152522e-05,174.36190476190475
office14_360_164_bout,5919.6,7.144192732e-05,140.94285714285712
office14_360_246_aout,7002.6,6.956337966e-05,166.72857142857146
office14_360_246_bout,7480.8,8.767845002e-05,178.1142857142857
office14_360_82_aout,6631.0,6.483996404e-05,157.88095238095238
office14_360_82_bout,7088.2,7.550680254000001e-05,168.76666666666668
office14_660_0,6974.8,6.295139392e-05,166.0666666666667
office14_660_164_aout,6765.4,6.588168254e-05,161.0809523809524
office14_660_164_bout,6363.4,6.243335412e-05,151.5095238095238
office14_660_246_aout,5945.8,5.5872451868000005e-05,141.56666666666666
office14_660_246_bout,6544.2,9.605628152e-05,155.81428571428572
office14_660_82_aout,6840.4,7.5634320814e-05,162.86666666666667
office14_660_82_bout,6114.4,5.900369414e-05,145.5809523809524
office14_960_0,6861.6,8.433610534e-05,163.37142857142857
office14_960_164_aout,5992.4,6.447676752e-05,142.67619047619047
office14_960_164_bout,6346.8,7.03086038e-05,151.11428571428573
office14_960_246_aout,6667.4,7.410039435999999e-05,158.74761904761905
office14_960_246_bout,6903.8,6.84873823e-05,164.37619047619046
office14_960_82_aout,5503.6,6.6102169814e-05,131.03809523809522
office14_960_82_bout,6957.2,8.104611762000001e-05,165.64761904761903
office10_0_0,8185.6,7.692393342000001e-05,194.89523809523808
office10_0_164_aout,7302.4,7.621715777999998e-05,173.86666666666667
office10_0_164_bout,6337.6,6.922601314e-05,150.89523809523808
office10_0_246_aout,8378.8,7.263269352000002e-05,199.4952380952381
office10_0_246_bout,6332.4,6.371255514e-05,150.77142857142857
office10_0_82_aout,7188.4,5.798243764e-05,171.15238095238095
office10_0_82_bout,7928.2,8.444709454e-05,188.76666666666665
office10_360_0,7478.8,5.20590569e-05,178.06666666666666
office10_360_164_aout,4859.2,5.383410398e-05,115.6952380952381
office10_360_164_bout,6404.4,3.6964146948e-05,152.48571428571432
office10_360_246_aout,7614.8,4.8515479459999994e-05,181.3047619047619
office10_360_246_bout,7438.0,6.724077865999999e-05,177.0952380952381
office10_360_82_aout,6002.2,5.908881066e-05,142.90952380952382
office10_360_82_bout,5482.2,3.287569928e-05,130.5285714285714
office10_660_0,4835.2,3.909946518e-05,115.12380952380954
office10_660_164_aout,4469.0,5.0591653760000004e-05,106.4047619047619
office10_660_164_bout,5031.4,3.2344847760000005e-05,119.79523809523809
office10_660_246_aout,7380.8,8.6707847e-05,175.73333333333335
office10_660_246_bout,4247.8,2.934441528e-05,101.13809523809525
office10_660_82_aout,6011.6,3.905910616e-05,143.13333333333333
office10_660_82_bout,6940.0,4.909753988e-05,165.23809523809524
office10_960_0,7593.8,6.876698924e-05,180.80476190476188
office10_960_164_aout,6821.6,4.736688896e-05,162.4190476190476
office10_960_164_bout,6840.4,6.62739105e-05,162.86666666666667
office10_960_246_aout,7119.8,6.25722575e-05,169.51904761904763
office10_960_246_bout,8129.8,9.337902964e-05,193.56666666666666
office10_960_82_aout,6875.6,8.426867064e-05,163.70476190476188
office10_960_82_bout,6923.8,8.658482654000001e-05,164.85238095238094
office4_0_0,5621.2,5.541500614e-05,170.33939393939394
office4_0_164_aout,5437.2,5.6585955820000006e-05,164.76363636363635
office4_0_164_bout,6526.0,7.077386978e-05,197.75757575757575
office4_0_246_aout,6537.6,6.154383302e-05,198.1090909090909
office4_0_246_bout,5769.4,5.1877840079999995e-05,174.830303030303
office4_0_82_aout,5611.6,6.600956838e-05,170.04848484848483
office4_0_82_bout,5690.8,4.306354348000001e-05,172.44848484848484
office4_360_0,6205.6,7.66380267e-05,188.04848484848486
office4_360_164_aout,5338.2,6.674361066e-05,161.76363636363638
office4_360_164_bout,6021.8,6.0628578700000005e-05,182.47878787878787
office4_360_246_aout,5513.2,4.929803251999999e-05,167.0666666666667
office4_360_246_bout,5840.0,5.315076852e-05,176.96969696969694
office4_360_82_aout,5650.8,6.137663876e-05,171.23636363636365
office4_360_82_bout,5511.4,5.101190892e-05,167.0121212121212
office4_660_0,6032.8,5.2120553299999997e-05,182.8121212121212
office4_660_164_aout,5894.6,6.097473088e-05,178.62424242424242
office4_660_164_bout,6516.4,4.7478734280000005e-05,197.46666666666664
office4_660_246_aout,5530.0,5.653818480000001e-05,167.57575757575756
office4_660_246_bout,6197.0,8.095099188e-05,187.78787878787878
office4_660_82_aout,6085.0,5.9971490999999995e-05,184.3939393939394
office4_660_82_bout,5110.8,4.996222670000001e-05,154.87272727272727
office4_960_0,5628.0,4.802426592e-05,170.54545454545456
office4_960_164_aout,6457.8,6.39646609e-05,195.6909090909091
office4_960_164_bout,5937.6,3.56319306e-05,179.92727272727274
office4_960_246_aout,6483.6,6.557587112e-05,196.47272727272727
office4_960_246_bout,6804.4,6.776217266e-05,206.1939393939394
office4_960_82_aout,6042.8,5.6002222059999996e-05,183.11515151515152
office4_960_82_bout,6269.0,6.163573782e-05,189.96969696969697
office2_0_0,7454.0,0.000102202472,225.8787878787879
office2_0_164_aout,8083.6,7.656413436000001e-05,244.95757575757574
office2_0_164_bout,6299.6,7.884933374e-05,190.89696969696973
office2_0_246_aout,8096.2,6.353248282e-05,245.33939393939394
office2_0_246_bout,8058.0,9.653134912000001e-05,244.1818181818182
office2_0_82_aout,7372.6,6.51554059e-05,223.41212121212124
office2_0_82_bout,8019.4,7.238918038e-05,243.0121212121212
office2_360_0,7477.0,8.786294915999999e-05,226.5757575757576
office2_360_164_aout,6972.2,8.18780089e-05,211.2787878787879
office2_360_164_bout,6150.2,7.568802828e-05,186.36969696969697
office2_360_246_aout,7069.0,6.0003503946e-05,214.21212121212125
office2_360_246_bout,7979.2,8.805960449999999e-05,241.7939393939394
office2_360_82_aout,6216.0,4.47116261e-05,188.36363636363635
office2_360_82_bout,7756.2,5.210368706e-05,235.03636363636366
office2_660_0,7989.2,7.598880472e-05,242.0969696969697
office2_660_164_aout,8021.4,9.647949037999999e-05,243.07272727272726
office2_660_164_bout,5942.6,6.492805525e-05,180.0787878787879
office2_660_246_aout,8304.6,8.813413885999999e-05,251.65454545454546
office2_660_246_bout,6377.0,6.447724516000001e-05,193.24242424242425
office2_660_82_aout,7282.4,7.905446384e-05,220.6787878787879
office2_660_82_bout,7347.4,7.220847772e-05,222.64848484848486
office2_960_0,8311.2,9.013957240000001e-05,251.85454545454544
office2_960_164_aout,6910.2,9.388400916e-05,209.4
office2_960_164_bout,6520.0,9.04294073e-05,197.5757575757576
office2_960_246_aout,7354.6,0.000113470485,222.8666666666667
office2_960_246_bout,7827.2,0.00011648066803999998,237.1878787878788
office2_960_82_aout,7494.2,9.365613574000001e-05,227.0969696969697
office2_960_82_bout,7395.2,9.710031590000001e-05,224.0969696969697
office6_0_0,6157.8,5.313199651999999e-05,186.59999999999997
office6_0_164_aout,6435.0,5.462289954e-05,195.0
office6_0_164_bout,5720.2,4.527578822e-05,173.33939393939394
office6_0_246_aout,6129.6,4.71162024e-05,185.74545454545455
office6_0_246_bout,4921.4,4.040322782e-05,149.13333333333333
office6_0_82_aout,6024.2,3.740588146e-05,182.55151515151516
office6_0_82_bout,5964.6,4.9610817039999995e-05,180.74545454545452
office6_360_0,6043.0,3.776971024e-05,183.12121212121212
office6_360_164_aout,7053.8,5.435667446e-05,213.75151515151515
office6_360_164_bout,6691.4,5.1615308620000005e-05,202.76969696969695
office6_360_246_aout,6925.8,6.035418610000001e-05,209.8727272727273
office6_360_246_bout,7026.6,6.14546705e-05,212.9272727272727
office6_360_82_aout,6297.2,5.559276362e-05,190.8242424242424
office6_360_82_bout,6675.2,4.879496048e-05,202.27878787878788
office6_660_0,7632.4,0.00010167318908,231.2848484848485
office6_660_164_aout,6657.6,7.23397156e-05,201.74545454545455
office6_660_164_bout,7199.8,8.755036675999999e-05,218.1757575757576
office6_660_246_aout,7276.0,9.235705291999999e-05,220.4848484848485
office6_660_246_bout,7399.8,8.134555318e-05,224.2363636363636
office6_660_82_aout,7448.8,7.560530870000002e-05,225.7212121212121
office6_660_82_bout,7453.2,8.763390662000001e-05,225.85454545454544
office6_960_0,8322.0,9.428899206e-05,252.1818181818182
office6_960_164_aout,7939.4,9.338184232000001e-05,240.5878787878788
office6_960_164_bout,7329.2,6.71133748e-05,222.0969696969697
office6_960_246_aout,7924.4,0.00010607512306,240.13333333333335
office6_960_246_bout,7449.0,8.27663026e-05,225.7272727272727
office6_960_82_aout,7365.4,0.00010491137806000001,223.1939393939394
office6_960_82_bout,7274.8,8.246935837999999e-05,220.44848484848484
office15_0_0,6646.4,7.642871493999999e-05,158.24761904761903
office15_0_164_aout,6754.4,7.934718826e-05,160.81904761904764
office15_0_164_bout,6819.8,8.290230313999999e-05,162.37619047619046
office15_0_246_aout,7727.4,0.0001014847788,183.9857142857143
office15_0_246_bout,6547.0,7.445895676e-05,155.88095238095238
office15_0_82_aout,6766.4,8.435848072e-05,161.1047619047619
office15_0_82_bout,6474.2,7.474510782e-05,154.14761904761906
office15_360_0,5650.8,5.736601661e-05,134.54285714285714
office15_360_164_aout,6410.0,5.7752570566000004e-05,152.61904761904765
office15_360_164_bout,5829.0,6.7132250978e-05,138.78571428571428
office15_360_246_aout,6574.4,5.5980037720000005e-05,156.53333333333336
office15_360_246_bout,6463.6,8.1740782116e-05,153.89523809523808
office15_360_82_aout,7249.8,6.805466954e-05,172.6142857142857
office15_360_82_bout,6324.8,5.905651122e-05,150.59047619047618
office15_660_0,6606.6,6.7108303388e-05,157.3
office15_660_164_aout,6967.8,6.545498544e-05,165.89999999999998
office15_660_164_bout,6359.0,5.8525086249999994e-05,151.40476190476193
office15_660_246_aout,7234.6,7.593522244e-05,172.25238095238095
office15_660_246_bout,6616.6,8.490815451999999e-05,157.53809523809522
office15_660_82_aout,6521.0,7.083746526e-05,155.26190476190476
office15_660_82_bout,6676.6,7.126850218e-05,158.96666666666664
office15_960_0,6559.0,8.312998642e-05,156.16666666666666
office15_960_164_aout,6745.6,6.125819598e-05,160.6095238095238
office15_960_164_bout,6821.0,8.838522087999999e-05,162.40476190476187
office15_960_246_aout,7395.4,8.332603392000001e-05,176.0809523809524
office15_960_246_bout,7226.0,8.174531318000001e-05,172.04761904761904
office15_960_82_aout,6656.0,8.487912606e-05,158.47619047619048
office15_960_82_bout,6901.0,6.767783934e-05,164.3095238095238
office8_0_0,6072.6,6.944456184e-05,168.68333333333334
office8_0_164_aout,6818.0,8.378261838e-05,189.38888888888886
office8_0_164_bout,5949.6,7.81199815e-05,165.26666666666665
office8_0_246_aout,6686.0,7.177678343999999e-05,185.72222222222223
office8_0_246_bout,6261.2,8.64785135e-05,173.92222222222222
office8_0_82_aout,6015.6,7.259566482e-05,167.1
office8_0_82_bout,6478.0,8.124076558e-05,179.94444444444443
office8_360_0,6318.4,6.166863022e-05,175.5111111111111
office8_360_164_aout,5839.4,6.243308238e-05,162.20555555555555
office8_360_164_bout,5728.6,6.332076373999999e-05,159.1277777777778
office8_360_246_aout,6949.6,7.400291294e-05,193.04444444444442
office8_360_246_bout,6057.6,5.32238948e-05,168.26666666666668
office8_360_82_aout,6173.8,7.528380812e-05,171.49444444444447
office8_360_82_bout,6546.4,7.405094654e-05,181.84444444444443
office8_660_0,6593.0,6.509321246e-05,183.13888888888889
office8_660_164_aout,6552.6,6.642074442e-05,182.01666666666668
office8_660_164_bout,6468.6,5.681449478e-05,179.68333333333334
office8_660_246_aout,6818.8,7.554295878e-05,189.4111111111111
office8_660_246_bout,6922.2,7.412035922e-05,192.28333333333333
office8_660_82_aout,6810.0,5.282014207999999e-05,189.16666666666666
office8_660_82_bout,6553.0,7.172344996e-05,182.02777777777777
office8_960_0,7094.6,7.601656984000001e-05,197.07222222222222
office8_960_164_aout,6367.8,7.466193934e-05,176.88333333333335
office8_960_164_bout,6931.2,7.887875332e-05,192.53333333333333
office8_960_246_aout,7495.0,8.334083538000001e-05,208.19444444444443
office8_960_246_bout,6996.6,8.669860118e-05,194.35
office8_960_82_aout,7018.6,8.523971404000001e-05,194.9611111111111
office8_960_82_bout,6444.2,8.783815946e-05,179.00555555555556
office9_0_0,6864.6,6.0391477740000004e-05,190.68333333333334
office9_0_164_aout,6250.2,6.537001790000001e-05,173.61666666666667
office9_0_164_bout,7339.0,8.428517631999999e-05,203.8611111111111
office9_0_246_aout,7665.8,0.00010136707284,212.93888888888887
office9_0_246_bout,7021.6,7.499195708000001e-05,195.04444444444445
office9_0_82_aout,6337.8,6.39852202e-05,176.05
office9_0_82_bout,7157.0,6.780970144e-05,198.80555555555557
office9_360_0,6895.4,5.6715505360000004e-05,191.5388888888889
office9_360_164_aout,6759.8,5.565130816e-05,187.77222222222224
office9_360_164_bout,7055.4,7.268152336000001e-05,195.98333333333335
office9_360_246_aout,7346.4,8.214293774e-05,204.06666666666666
office9_360_246_bout,7109.2,7.455385119999999e-05,197.47777777777776
office9_360_82_aout,6657.2,5.901849872e-05,184.92222222222225
office9_360_82_bout,7233.4,6.373097930000001e-05,200.92777777777778
office9_660_0,7322.4,8.320783236e-05,203.4
office9_660_164_aout,7229.8,7.654908556e-05,200.82777777777778
office9_660_164_bout,7628.4,8.63478155e-05,211.9
office9_660_246_aout,7352.4,9.739878448e-05,204.23333333333335
office9_660_246_bout,7651.4,7.164091876e-05,212.53888888888892
office9_660_82_aout,8075.6,9.070850938e-05,224.32222222222222
office9_660_82_bout,7253.0,7.644650104000001e-05,201.47222222222223
office9_960_0,7805.6,0.00011156257954,216.82222222222222
office9_960_164_aout,8155.6,0.00011333687859999999,226.54444444444442
office9_960_164_bout,7442.6,0.00010364184704000001,206.7388888888889
office9_960_246_aout,7800.8,7.444275612e-05,216.68888888888893
office9_960_246_bout,8263.8,0.00011301948688,229.55
office9_960_82_aout,8217.4,0.00011134574734000002,228.26111111111112
office9_960_82_bout,8143.8,0.00011000335516000001,226.21666666666664
office3_0_0,6079.6,6.285709897999999e-05,184.23030303030305
office3_0_164_aout,5909.8,8.203892066000001e-05,179.0848484848485
