casename,num_drop,volume[ml],RoI
office9_0_0_A,4763,4.08393025e-05,132.30555555555554
office9_0_82_aout_A,3074,4.90993298e-05,85.38888888888889
office9_0_82_bout_A,4500,5.03352094e-05,125.0
office9_0_164_aout_A,6678,8.39351051e-05,185.5
office9_0_164_bout_A,2925,4.80210147e-05,81.25
office9_0_246_aout_A,6488,8.57786727e-05,180.22222222222223
office9_0_246_bout_A,3209,5.70414632e-05,89.13888888888889
office9_360_0_A,3798,5.3787433e-05,105.5
office9_360_82_aout_A,4978,5.57753883e-05,138.27777777777777
office9_360_82_bout_A,4888,6.10860516e-05,135.77777777777777
office9_360_164_aout_A,6621,7.01001918e-05,183.91666666666666
office9_360_164_bout_A,5261,8.04827505e-05,146.13888888888889
office9_360_246_aout_A,6779,6.03664957e-05,188.30555555555554
office9_360_246_bout_A,4899,7.56652589e-05,136.08333333333334
office9_660_0_A,4820,6.16722828e-05,133.88888888888889
office9_660_82_aout_A,6022,6.52953677e-05,167.27777777777777
office9_660_82_bout_A,5388,6.76309428e-05,149.66666666666666
office9_660_164_aout_A,7402,8.76436461e-05,205.61111111111111
office9_660_164_bout_A,5782,8.53273959e-05,160.61111111111111
office9_660_246_aout_A,7498,6.74144321e-05,208.27777777777777
office9_660_246_bout_A,6031,7.33269553e-05,167.52777777777777
office9_960_0_A,7029,8.91460077e-05,195.25
office9_960_82_aout_A,5669,6.02151704e-05,157.47222222222223
office9_960_82_bout_A,6609,0.000101883794,183.58333333333334
office9_960_164_aout_A,6745,8.62065863e-05,187.36111111111111
office9_960_164_bout_A,8343,0.000110481786,231.75
office9_960_246_aout_A,7869,5.59270775e-05,218.58333333333334
office9_960_246_bout_A,8077,8.85839909e-05,224.36111111111111
office9_0_0_B,2738,2.59475019e-05,76.05555555555556
office9_0_82_aout_B,4544,4.36669325e-05,126.22222222222223
office9_0_82_bout_B,3326,3.94671915e-05,92.38888888888889
office9_0_164_aout_B,5058,4.54887522e-05,140.5
office9_0_164_bout_B,3131,4.20220531e-05,86.97222222222223
office9_0_246_aout_B,3506,5.05487369e-05,97.38888888888889
office9_0_246_bout_B,4388,4.52077256e-05,121.88888888888889
office9_360_0_B,4829,4.41926677e-05,134.13888888888889
office9_360_82_aout_B,4468,3.00544471e-05,124.11111111111111
office9_360_82_bout_B,3377,2.56526764e-05,93.80555555555556
office9_360_164_aout_B,5326,5.17227854e-05,147.94444444444446
office9_360_164_bout_B,4837,5.62900714e-05,134.36111111111111
office9_360_246_aout_B,6364,7.26317012e-05,176.77777777777777
office9_360_246_bout_B,5668,6.4633321e-05,157.44444444444446
office9_660_0_B,4336,4.93533007e-05,120.44444444444444
office9_660_82_aout_B,5729,5.15096399e-05,159.13888888888889
office9_660_82_bout_B,2708,4.05660721e-05,75.22222222222223
office9_660_164_aout_B,4410,4.74894368e-05,122.5
office9_660_164_bout_B,6276,5.50359255e-05,174.33333333333334
office9_660_246_aout_B,5890,4.75610941e-05,163.61111111111111
office9_660_246_bout_B,2482,3.34163051e-05,68.94444444444444
office9_960_0_B,4904,6.60908991e-05,136.22222222222223
office9_960_82_aout_B,7015,6.7869536e-05,194.86111111111111
office9_960_82_bout_B,6727,7.52718333e-05,186.86111111111111
office9_960_164_aout_B,5057,6.75171395e-05,140.47222222222223
