casename,num_drop,volume[ml],RoI
office9_0_0,3790.8,3.295023164e-05,105.3
office9_0_164_aout,3702.0,3.9672365702e-05,102.83333333333333
office9_0_164_bout,4546.0,5.546631510000001e-05,126.27777777777779
office9_0_246_aout,5141.2,8.083816072e-05,142.81111111111107
office9_0_246_bout,4571.4,4.765276171999999e-05,126.98333333333335
office9_0_82_aout,3465.2,3.825624482e-05,96.25555555555556
office9_0_82_bout,4321.6,4.763747784e-05,120.04444444444444
office9_360_0,4716.0,3.6559568980000004e-05,131.0
office9_360_164_aout,5140.0,4.31470944e-05,142.77777777777777
office9_360_164_bout,4967.4,5.625096020000001e-05,137.98333333333332
office9_360_246_aout,5500.8,6.255478038e-05,152.8
office9_360_246_bout,5115.4,5.447003785999999e-05,142.09444444444443
office9_360_82_aout,4429.4,4.0333031599999996e-05,123.03888888888889
office9_360_82_bout,4690.6,4.943841996e-05,130.29444444444442
office9_660_0,5207.4,6.134208308e-05,144.65
office9_660_164_aout,5785.2,6.364848594e-05,160.7
office9_660_164_bout,5859.0,6.530158644e-05,162.75
office9_660_246_aout,5958.4,8.252312914e-05,165.51111111111112
office9_660_246_bout,5016.2,5.0734149040000006e-05,139.3388888888889
office9_660_82_aout,5296.2,6.413467882e-05,147.11666666666665
office9_660_82_bout,4674.2,5.113626684e-05,129.83888888888887
office9_960_0,6295.8,9.320855156e-05,174.88333333333335
office9_960_164_aout,5512.6,8.816099504e-05,153.1277777777778
office9_960_164_bout,6011.0,8.872968406000001e-05,166.97222222222223
office9_960_246_aout,6473.6,6.428172792e-05,179.82222222222222
office9_960_246_bout,6952.2,0.00010037734695999999,193.11666666666665
office9_960_82_aout,6696.8,9.419173588e-05,186.0222222222222
office9_960_82_bout,6403.2,9.605465683999999e-05,177.86666666666665
office3_0_0,4067.4,4.293703242e-05,123.25454545454545
office3_0_164_aout,3832.2,4.68820057e-05,116.12727272727273
office3_0_164_bout,4365.6,4.488409394e-05,132.29090909090908
office3_0_246_aout,4246.2,4.224795448e-05,128.67272727272726
office3_0_246_bout,3297.4,4.353491714e-05,99.92121212121212
office3_0_82_aout,3669.8,4.071098084000001e-05,111.2060606060606
office3_0_82_bout,3319.8,3.480161322e-05,100.6
office3_360_0,4408.4,4.3984317020000005e-05,133.5878787878788
office3_360_164_aout,3868.4,5.295234949999999e-05,117.22424242424245
office3_360_164_bout,3745.0,4.2586810020000004e-05,113.48484848484847
office3_360_246_aout,3203.2,4.418459866e-05,97.06666666666668
